image,image_patch,mask_patch,label,fold,ela
Tp_D_NRN_S_N_txt00097_txt10106_10818,0.png,0_gt.png,1,4,ela_0.png
Au_nat_20034,3.png,,0,4,ela_3.png
Au_nat_20063,3.png,,0,4,ela_3.png
Tp_D_NNN_S_B_nat00013_cha00015_20050,2.png,2_gt.png,1,4,ela_2.png
Tp_S_NNN_M_N_art00068_art00068_10460,2.png,2_gt.png,1,4,ela_2.png
Au_sec_00011,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_art10113_cha10110_11561,0.png,0_gt.png,1,4,ela_0.png
Au_pla_30027,2.png,,0,4,ela_2.png
Au_art_30105,3.png,,0,4,ela_3.png
Au_art_30083,4.png,,0,4,ela_4.png
Au_arc_30281,0.png,,0,4,ela_0.png
Au_ind_00012,3.png,,0,4,ela_3.png
Au_cha_00100,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_sec00024_art00069_10781,1.png,1_gt.png,1,4,ela_1.png
Au_ani_20061,0.png,,0,4,ela_0.png
Au_sec_00040,2.png,,0,4,ela_2.png
Tp_D_CRN_S_B_pla00041_pla00040_10978,0.png,0_gt.png,1,4,ela_0.png
Tp_S_NNN_S_N_sec00055_sec00055_00789,0.png,0_gt.png,1,4,ela_0.png
Au_ind_00005,4.png,,0,4,ela_4.png
Au_arc_30236,3.png,,0,4,ela_3.png
Au_arc_00032,4.png,,0,4,ela_4.png
Au_sec_30029,2.png,,0,4,ela_2.png
Au_arc_30609,1.png,,0,4,ela_1.png
Au_ani_30674,0.png,,0,4,ela_0.png
Tp_D_NNN_M_O_sec00031_nat00062_00052,5.png,5_gt.png,1,4,ela_5.png
Tp_S_NRD_S_N_ani00013_ani00013_00133,3.png,3_gt.png,1,4,ela_3.png
Au_arc_20031,3.png,,0,4,ela_3.png
Au_pla_30514,2.png,,0,4,ela_2.png
Tp_S_CNN_S_N_ani20023_ani20023_02066,0.png,0_gt.png,1,4,ela_0.png
Au_sec_30323,3.png,,0,4,ela_3.png
Au_pla_30661,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_nat10167_cha00070_12103,9.png,9_gt.png,1,4,ela_9.png
Au_cha_30713,1.png,,0,4,ela_1.png
Tp_S_NRN_S_N_cha00002_cha00002_00322,1.png,1_gt.png,1,4,ela_1.png
Tp_S_NRN_S_N_cha10126_cha10126_12152,1.png,1_gt.png,1,4,ela_1.png
Tp_S_CRN_M_N_pla00086_pla00086_10626,1.png,1_gt.png,1,4,ela_1.png
Au_ani_30328,2.png,,0,4,ela_2.png
Tp_D_NNN_M_B_arc00040_nat00070_00260,2.png,2_gt.png,1,4,ela_2.png
Au_sec_00067,0.png,,0,4,ela_0.png
Au_ind_30059,4.png,,0,4,ela_4.png
Au_sec_30709,3.png,,0,4,ela_3.png
Au_pla_20044,0.png,,0,4,ela_0.png
Au_cha_00092,4.png,,0,4,ela_4.png
Au_art_30289,4.png,,0,4,ela_4.png
Au_sec_20003,1.png,,0,4,ela_1.png
Au_ani_30055,2.png,,0,4,ela_2.png
Tp_D_NRN_S_N_txt10106_txt10113_10817,3.png,3_gt.png,1,4,ela_3.png
Au_ani_30192,4.png,,0,4,ela_4.png
Au_ani_30712,1.png,,0,4,ela_1.png
Au_cha_30570,2.png,,0,4,ela_2.png
Tp_D_NNN_M_N_txt10109_txt00097_10815,1.png,1_gt.png,1,4,ela_1.png
Au_ani_10103,0.png,,0,4,ela_0.png
Au_nat_30690,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_nat10147_nat10124_11999,7.png,7_gt.png,1,4,ela_7.png
Tp_S_NRD_S_B_cha20032_cha20032_02486,1.png,1_gt.png,1,4,ela_1.png
Au_cha_30505,3.png,,0,4,ela_3.png
Au_cha_10203,1.png,,0,4,ela_1.png
Tp_D_NNN_S_B_cha00023_cha00022_00343,8.png,8_gt.png,1,4,ela_8.png
Tp_D_CRN_S_N_nat10129_ani00100_11644,1.png,1_gt.png,1,4,ela_1.png
Au_cha_30091,4.png,,0,4,ela_4.png
Au_cha_30269,2.png,,0,4,ela_2.png
Au_nat_30198,1.png,,0,4,ela_1.png
Tp_D_CRD_S_B_cha00086_cha00065_00015,0.png,0_gt.png,1,4,ela_0.png
Au_txt_00076,1.png,,0,4,ela_1.png
Au_cha_30563,2.png,,0,4,ela_2.png
Au_art_30148,1.png,,0,4,ela_1.png
Au_art_30175,2.png,,0,4,ela_2.png
Au_pla_00092,4.png,,0,4,ela_4.png
Au_pla_10112,4.png,,0,4,ela_4.png
Au_nat_30572,0.png,,0,4,ela_0.png
Au_pla_00074,1.png,,0,4,ela_1.png
Tp_S_NRN_S_N_nat20030_nat20030_01534,0.png,0_gt.png,1,4,ela_0.png
Tp_D_NNN_M_O_art00052_nat10122_11849,6.png,6_gt.png,1,4,ela_6.png
Au_sec_30597,1.png,,0,4,ela_1.png
Au_art_30375,1.png,,0,4,ela_1.png
Au_arc_10115,2.png,,0,4,ela_2.png
Tp_D_NNN_M_B_nat10106_nat00097_11352,0.png,0_gt.png,1,4,ela_0.png
Au_arc_30805,3.png,,0,4,ela_3.png
Au_pla_30360,0.png,,0,4,ela_0.png
Tp_S_NNN_S_B_ani20003_ani20003_02402,0.png,0_gt.png,1,4,ela_0.png
Au_pla_30064,2.png,,0,4,ela_2.png
Tp_S_NNN_S_N_txt00060_txt00060_01282,5.png,5_gt.png,1,4,ela_5.png
Tp_S_NRN_S_N_pla00047_pla00047_10970,1.png,1_gt.png,1,4,ela_1.png
Au_txt_30029,3.png,,0,4,ela_3.png
Au_art_30301,4.png,,0,4,ela_4.png
Au_arc_30291,0.png,,0,4,ela_0.png
Tp_S_NNN_S_N_arc20044_arc20044_02180,0.png,0_gt.png,1,4,ela_0.png
Au_ani_30493,4.png,,0,4,ela_4.png
Tp_D_NNN_S_N_ani10181_ani10180_12427,1.png,1_gt.png,1,4,ela_1.png
Au_arc_30441,2.png,,0,4,ela_2.png
Tp_S_NNN_S_N_nat10162_nat10162_12087,1.png,1_gt.png,1,4,ela_1.png
Au_nat_30323,4.png,,0,4,ela_4.png
Au_sec_30283,1.png,,0,4,ela_1.png
Au_nat_30005,1.png,,0,4,ela_1.png
Au_sec_30024,0.png,,0,4,ela_0.png
Au_art_30465,0.png,,0,4,ela_0.png
Au_arc_30200,0.png,,0,4,ela_0.png
Au_ani_30328,1.png,,0,4,ela_1.png
Tp_D_NRN_M_N_cha00001_cha00031_11384,0.png,0_gt.png,1,4,ela_0.png
Au_art_30020,2.png,,0,4,ela_2.png
Au_arc_30658,2.png,,0,4,ela_2.png
Au_sec_30626,4.png,,0,4,ela_4.png
Au_arc_30048,2.png,,0,4,ela_2.png
Tp_S_CNN_M_N_cha00078_cha00078_11027,1.png,1_gt.png,1,4,ela_1.png
Au_sec_30287,1.png,,0,4,ela_1.png
Au_sec_30533,1.png,,0,4,ela_1.png
Au_art_30314,2.png,,0,4,ela_2.png
Au_sec_30580,4.png,,0,4,ela_4.png
Au_pla_20026,1.png,,0,4,ela_1.png
Tp_S_NRN_S_N_ind00072_ind00072_10698,1.png,1_gt.png,1,4,ela_1.png
Au_sec_30417,2.png,,0,4,ela_2.png
Au_nat_30613,2.png,,0,4,ela_2.png
Tp_S_NRD_S_N_sec00017_sec00017_00772,2.png,2_gt.png,1,4,ela_2.png
Au_ani_30219,3.png,,0,4,ela_3.png
Au_pla_30276,2.png,,0,4,ela_2.png
Au_ani_30419,0.png,,0,4,ela_0.png
Au_cha_30704,0.png,,0,4,ela_0.png
Au_pla_20075,0.png,,0,4,ela_0.png
Tp_D_NRD_S_N_ind00050_ind00017_00457,1.png,1_gt.png,1,4,ela_1.png
Au_pla_30094,4.png,,0,4,ela_4.png
Tp_S_NNN_S_N_cha20016_cha20016_02015,0.png,0_gt.png,1,4,ela_0.png
Tp_S_CNN_M_N_ind00094_ind00094_10653,2.png,2_gt.png,1,4,ela_2.png
Tp_S_NNN_S_B_nat10001_nat10001_20002,18.png,18_gt.png,1,4,ela_18.png
Au_pla_20014,1.png,,0,4,ela_1.png
Au_pla_30194,3.png,,0,4,ela_3.png
Au_art_30438,1.png,,0,4,ela_1.png
Tp_S_NND_S_N_cha20028_cha20028_02027,1.png,1_gt.png,1,4,ela_1.png
Tp_D_NRN_S_N_pla10124_nat00059_11706,3.png,3_gt.png,1,4,ela_3.png
Au_nat_10113,2.png,,0,4,ela_2.png
Au_nat_10142,2.png,,0,4,ela_2.png
Au_cha_30103,4.png,,0,4,ela_4.png
Tp_S_NNN_S_N_ani00089_ani00089_00813,1.png,1_gt.png,1,4,ela_1.png
Au_sec_30719,0.png,,0,4,ela_0.png
Au_cha_30095,0.png,,0,4,ela_0.png
Au_nat_30714,3.png,,0,4,ela_3.png
Au_cha_00031,3.png,,0,4,ela_3.png
Au_art_30402,2.png,,0,4,ela_2.png
Au_sec_30621,2.png,,0,4,ela_2.png
Au_sec_30143,4.png,,0,4,ela_4.png
Tp_D_NRN_S_N_sec00023_sec00022_10808,0.png,0_gt.png,1,4,ela_0.png
Au_sec_30647,2.png,,0,4,ela_2.png
Tp_S_NNN_S_B_nat00098_nat00098_00999,1.png,1_gt.png,1,4,ela_1.png
Au_ani_30226,2.png,,0,4,ela_2.png
Au_art_30441,1.png,,0,4,ela_1.png
Au_cha_30141,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_nat10148_nat10159_12124,4.png,4_gt.png,1,4,ela_4.png
Au_sec_20065,3.png,,0,4,ela_3.png
Au_pla_30643,4.png,,0,4,ela_4.png
Au_sec_30581,0.png,,0,4,ela_0.png
Au_arc_30054,4.png,,0,4,ela_4.png
Au_pla_00066,2.png,,0,4,ela_2.png
Au_pla_30520,2.png,,0,4,ela_2.png
Au_cha_30194,4.png,,0,4,ela_4.png
Au_ani_30450,0.png,,0,4,ela_0.png
Tp_S_NNN_S_N_cha20038_cha20038_02037,0.png,0_gt.png,1,4,ela_0.png
Au_sec_00007,3.png,,0,4,ela_3.png
Au_sec_30663,1.png,,0,4,ela_1.png
Au_ani_30762,4.png,,0,4,ela_4.png
Tp_D_NRN_S_N_nat20056_nat20054_01560,0.png,0_gt.png,1,4,ela_0.png
Au_cha_30431,4.png,,0,4,ela_4.png
Au_cha_30472,4.png,,0,4,ela_4.png
Au_arc_30087,4.png,,0,4,ela_4.png
Tp_S_NRN_S_B_sec20014_sec20014_01449,1.png,1_gt.png,1,4,ela_1.png
Au_ani_30673,2.png,,0,4,ela_2.png
Au_arc_20026,2.png,,0,4,ela_2.png
Au_pla_30693,0.png,,0,4,ela_0.png
Au_ani_10150,0.png,,0,4,ela_0.png
Au_arc_30602,2.png,,0,4,ela_2.png
Au_ind_20013,1.png,,0,4,ela_1.png
Au_ind_00041,1.png,,0,4,ela_1.png
Au_ani_10126,4.png,,0,4,ela_4.png
Au_pla_20040,3.png,,0,4,ela_3.png
Au_ind_30124,1.png,,0,4,ela_1.png
Tp_D_NRN_M_N_art10115_cha00067_11527,0.png,0_gt.png,1,4,ela_0.png
Au_pla_00070,3.png,,0,4,ela_3.png
Au_ani_30589,2.png,,0,4,ela_2.png
Au_pla_30445,0.png,,0,4,ela_0.png
Au_art_30245,2.png,,0,4,ela_2.png
Tp_S_NNN_M_N_pla00050_pla00050_10431,2.png,2_gt.png,1,4,ela_2.png
Au_cha_00077,3.png,,0,4,ela_3.png
Au_pla_30153,2.png,,0,4,ela_2.png
Au_cha_30648,4.png,,0,4,ela_4.png
Au_nat_30722,2.png,,0,4,ela_2.png
Au_arc_30202,3.png,,0,4,ela_3.png
Au_art_00018,1.png,,0,4,ela_1.png
Au_ind_20053,1.png,,0,4,ela_1.png
Tp_S_NRN_M_N_arc10125_arc10125_11887,2.png,2_gt.png,1,4,ela_2.png
Tp_D_NNN_M_N_nat10116_cha00062_11376,2.png,2_gt.png,1,4,ela_2.png
Au_art_30090,4.png,,0,4,ela_4.png
Tp_D_NRN_S_N_pla10124_nat10124_11704,3.png,3_gt.png,1,4,ela_3.png
Au_art_30283,4.png,,0,4,ela_4.png
Au_pla_30700,2.png,,0,4,ela_2.png
Au_sec_20068,4.png,,0,4,ela_4.png
Tp_D_CRN_S_N_nat00099_ani00017_10220,0.png,0_gt.png,1,4,ela_0.png
Au_ani_30571,1.png,,0,4,ela_1.png
Au_pla_00086,4.png,,0,4,ela_4.png
Au_nat_30191,3.png,,0,4,ela_3.png
Au_nat_10107,3.png,,0,4,ela_3.png
Tp_S_CNN_M_N_art00074_art00074_10536,0.png,0_gt.png,1,4,ela_0.png
Tp_S_NRN_M_N_arc10125_arc10125_11887,3.png,3_gt.png,1,4,ela_3.png
Au_nat_30423,0.png,,0,4,ela_0.png
Au_arc_30488,1.png,,0,4,ela_1.png
Tp_S_NNN_S_N_art20088_art20088_02309,2.png,2_gt.png,1,4,ela_2.png
Au_ani_30191,2.png,,0,4,ela_2.png
Tp_D_NRN_S_N_nat00063_nat00061_11436,1.png,1_gt.png,1,4,ela_1.png
Tp_S_NRN_S_N_pla00079_pla00079_10625,0.png,0_gt.png,1,4,ela_0.png
Tp_D_NRN_S_N_ani00045_ani00077_00165,0.png,0_gt.png,1,4,ela_0.png
Tp_S_CNN_M_N_txt00016_txt00016_10833,1.png,1_gt.png,1,4,ela_1.png
Au_art_30409,1.png,,0,4,ela_1.png
Tp_S_CRN_M_N_arc10119_arc10119_10756,1.png,1_gt.png,1,4,ela_1.png
Au_ani_10208,2.png,,0,4,ela_2.png
Au_cha_30114,0.png,,0,4,ela_0.png
Au_cha_30241,0.png,,0,4,ela_0.png
Au_ani_00030,4.png,,0,4,ela_4.png
Au_pla_30280,3.png,,0,4,ela_3.png
Au_art_30180,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_nat10144_nat10142_11967,4.png,4_gt.png,1,4,ela_4.png
Au_ani_30642,4.png,,0,4,ela_4.png
Au_art_30061,3.png,,0,4,ela_3.png
Au_sec_30611,2.png,,0,4,ela_2.png
Au_ani_30075,1.png,,0,4,ela_1.png
Au_arc_30013,1.png,,0,4,ela_1.png
Au_arc_30075,1.png,,0,4,ela_1.png
Au_ind_20015,1.png,,0,4,ela_1.png
Au_arc_30439,1.png,,0,4,ela_1.png
Tp_D_NRD_M_B_arc20063_arc20001_02483,10.png,10_gt.png,1,4,ela_10.png
Au_art_00079,1.png,,0,4,ela_1.png
Au_ani_30171,2.png,,0,4,ela_2.png
Au_art_30301,2.png,,0,4,ela_2.png
Tp_S_NNN_S_N_nat20055_nat20055_02250,1.png,1_gt.png,1,4,ela_1.png
Au_cha_20005,4.png,,0,4,ela_4.png
Au_pla_30683,3.png,,0,4,ela_3.png
Tp_D_NNN_M_N_art00052_arc00024_11852,0.png,0_gt.png,1,4,ela_0.png
Au_pla_30431,2.png,,0,4,ela_2.png
Au_art_20070,3.png,,0,4,ela_3.png
Au_sec_30544,2.png,,0,4,ela_2.png
Au_art_30474,3.png,,0,4,ela_3.png
Tp_D_NNN_M_B_arc20101_arc20001_02184,6.png,6_gt.png,1,4,ela_6.png
Au_pla_30581,0.png,,0,4,ela_0.png
Au_cha_30514,3.png,,0,4,ela_3.png
Au_ind_00021,4.png,,0,4,ela_4.png
Tp_D_NNN_M_B_sec20045_arc20001_02127,2.png,2_gt.png,1,4,ela_2.png
Tp_D_CRN_M_N_cha10137_art00021_12210,8.png,8_gt.png,1,4,ela_8.png
Tp_S_NND_S_N_sec00068_sec00068_00089,0.png,0_gt.png,1,4,ela_0.png
Tp_S_NNN_M_B_arc10118_arc10118_10780,6.png,6_gt.png,1,4,ela_6.png
Au_art_30173,0.png,,0,4,ela_0.png
Au_arc_30163,4.png,,0,4,ela_4.png
Au_nat_30279,3.png,,0,4,ela_3.png
Au_pla_30350,3.png,,0,4,ela_3.png
Au_sec_30141,1.png,,0,4,ela_1.png
Au_pla_30706,0.png,,0,4,ela_0.png
Au_ani_30178,0.png,,0,4,ela_0.png
Au_txt_00033,2.png,,0,4,ela_2.png
Au_sec_30203,2.png,,0,4,ela_2.png
Tp_S_CRN_S_N_cha10207_cha10207_12347,0.png,0_gt.png,1,4,ela_0.png
Au_art_30280,1.png,,0,4,ela_1.png
Au_arc_30217,1.png,,0,4,ela_1.png
Au_pla_00032,2.png,,0,4,ela_2.png
Au_ani_10141,3.png,,0,4,ela_3.png
Au_art_30002,0.png,,0,4,ela_0.png
Tp_S_NRD_S_N_pla20003_pla20003_01903,14.png,14_gt.png,1,4,ela_14.png
Au_sec_30133,4.png,,0,4,ela_4.png
Au_cha_00008,2.png,,0,4,ela_2.png
Au_sec_00051,2.png,,0,4,ela_2.png
Tp_D_NRN_S_B_pla10124_nat00013_11708,1.png,1_gt.png,1,4,ela_1.png
Au_cha_00078,3.png,,0,4,ela_3.png
Au_arc_30483,3.png,,0,4,ela_3.png
Tp_S_NND_S_N_ani20055_ani20055_02098,0.png,0_gt.png,1,4,ela_0.png
Au_pla_30326,3.png,,0,4,ela_3.png
Au_pla_30260,0.png,,0,4,ela_0.png
Au_arc_30200,1.png,,0,4,ela_1.png
Au_nat_30595,4.png,,0,4,ela_4.png
Au_nat_30192,1.png,,0,4,ela_1.png
Au_nat_30728,4.png,,0,4,ela_4.png
Au_ani_30552,0.png,,0,4,ela_0.png
Au_ani_30600,1.png,,0,4,ela_1.png
Au_ani_30515,0.png,,0,4,ela_0.png
Au_nat_30178,1.png,,0,4,ela_1.png
Tp_S_NNN_S_B_sec20091_sec20091_02445,0.png,0_gt.png,1,4,ela_0.png
Au_nat_30181,1.png,,0,4,ela_1.png
Au_cha_10140,4.png,,0,4,ela_4.png
Au_pla_30368,4.png,,0,4,ela_4.png
Au_sec_00041,3.png,,0,4,ela_3.png
Au_arc_00091,3.png,,0,4,ela_3.png
Tp_S_NNN_S_N_nat20045_nat20045_02243,0.png,0_gt.png,1,4,ela_0.png
Au_pla_30126,2.png,,0,4,ela_2.png
Au_pla_30087,3.png,,0,4,ela_3.png
Au_nat_30056,4.png,,0,4,ela_4.png
Au_pla_30612,2.png,,0,4,ela_2.png
Au_sec_30402,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_nat10140_nat10139_11954,4.png,4_gt.png,1,4,ela_4.png
Tp_S_NNN_S_N_pla00042_pla00042_01153,2.png,2_gt.png,1,4,ela_2.png
Au_cha_00062,3.png,,0,4,ela_3.png
Au_sec_30265,4.png,,0,4,ela_4.png
Au_sec_30485,3.png,,0,4,ela_3.png
Au_ani_10135,2.png,,0,4,ela_2.png
Au_sec_30399,3.png,,0,4,ela_3.png
Au_ani_00025,0.png,,0,4,ela_0.png
Tp_D_NRN_S_N_art20067_arc20001_01873,17.png,17_gt.png,1,4,ela_17.png
Au_cha_00080,4.png,,0,4,ela_4.png
Tp_S_NRN_S_B_nat00098_nat00098_00995,0.png,0_gt.png,1,4,ela_0.png
Au_arc_30264,2.png,,0,4,ela_2.png
Au_nat_00089,4.png,,0,4,ela_4.png
Au_cha_30529,0.png,,0,4,ela_0.png
Au_sec_00029,3.png,,0,4,ela_3.png
Tp_S_NNN_M_N_ani10217_ani10217_12369,1.png,1_gt.png,1,4,ela_1.png
Au_nat_00007,2.png,,0,4,ela_2.png
Tp_D_CRN_S_N_cha10169_cha10171_12290,1.png,1_gt.png,1,4,ela_1.png
Tp_S_NNN_S_N_art00021_art00021_00922,0.png,0_gt.png,1,4,ela_0.png
Au_sec_30565,4.png,,0,4,ela_4.png
Tp_D_NRN_S_N_art00051_ani00098_01406,2.png,2_gt.png,1,4,ela_2.png
Au_cha_10188,3.png,,0,4,ela_3.png
Tp_S_NRD_S_N_ind00011_ind00011_01309,0.png,0_gt.png,1,4,ela_0.png
Tp_S_CNN_M_N_sec00043_sec00043_10491,1.png,1_gt.png,1,4,ela_1.png
Au_sec_30085,2.png,,0,4,ela_2.png
Au_art_30041,1.png,,0,4,ela_1.png
Au_pla_30392,0.png,,0,4,ela_0.png
Au_sec_30596,2.png,,0,4,ela_2.png
Tp_D_NNN_S_N_ani10218_ani10219_12386,0.png,0_gt.png,1,4,ela_0.png
Au_txt_00100,4.png,,0,4,ela_4.png
Au_nat_30695,0.png,,0,4,ela_0.png
Tp_D_NNN_M_N_cha10168_cha10140_12301,0.png,0_gt.png,1,4,ela_0.png
Tp_S_NNN_S_N_arc20003_arc20003_02466,1.png,1_gt.png,1,4,ela_1.png
Au_ani_30077,1.png,,0,4,ela_1.png
Au_ind_30074,1.png,,0,4,ela_1.png
Tp_D_NNN_M_N_ani00019_nat00095_11863,0.png,0_gt.png,1,4,ela_0.png
Tp_S_NNN_S_N_cha00002_cha00002_00837,0.png,0_gt.png,1,4,ela_0.png
Tp_D_NRD_M_O_sec20087_sec20042_01677,6.png,6_gt.png,1,4,ela_6.png
Au_art_30647,2.png,,0,4,ela_2.png
Au_nat_30364,0.png,,0,4,ela_0.png
Tp_D_NRN_M_N_nat10150_nat00095_12034,0.png,0_gt.png,1,4,ela_0.png
Au_nat_30290,3.png,,0,4,ela_3.png
Tp_D_NRN_S_N_nat00063_nat00061_11436,0.png,0_gt.png,1,4,ela_0.png
Au_ani_30106,2.png,,0,4,ela_2.png
Tp_D_NRN_S_N_art00051_ani00098_01406,0.png,0_gt.png,1,4,ela_0.png
Au_sec_30200,4.png,,0,4,ela_4.png
Tp_D_NNN_S_B_art00097_cha00047_01384,0.png,0_gt.png,1,4,ela_0.png
Au_arc_30583,4.png,,0,4,ela_4.png
Au_sec_30373,3.png,,0,4,ela_3.png
Tp_S_NNN_S_N_ind00012_ind00012_00886,0.png,0_gt.png,1,4,ela_0.png
Tp_D_NNN_M_N_art10115_cha00070_11525,5.png,5_gt.png,1,4,ela_5.png
Au_cha_20044,1.png,,0,4,ela_1.png
Au_cha_30495,4.png,,0,4,ela_4.png
Au_cha_10131,2.png,,0,4,ela_2.png
Tp_S_CRN_S_N_cha10205_cha10205_12350,1.png,1_gt.png,1,4,ela_1.png
Tp_S_NNN_S_B_nat00050_nat00050_00968,2.png,2_gt.png,1,4,ela_2.png
Au_cha_30448,0.png,,0,4,ela_0.png
Au_arc_30270,2.png,,0,4,ela_2.png
Au_pla_20082,4.png,,0,4,ela_4.png
Au_sec_30457,3.png,,0,4,ela_3.png
Au_nat_20099,4.png,,0,4,ela_4.png
Au_art_30446,3.png,,0,4,ela_3.png
Au_ani_10109,1.png,,0,4,ela_1.png
Tp_D_NNN_M_N_sec00064_nat00097_11260,4.png,4_gt.png,1,4,ela_4.png
Au_art_30684,0.png,,0,4,ela_0.png
Au_cha_30211,1.png,,0,4,ela_1.png
Au_nat_30555,0.png,,0,4,ela_0.png
Tp_D_NNN_S_O_sec20092_sec20085_01682,3.png,3_gt.png,1,4,ela_3.png
Au_pla_30475,3.png,,0,4,ela_3.png
Au_cha_30155,1.png,,0,4,ela_1.png
Tp_D_NRN_M_N_nat10160_nat00059_12067,6.png,6_gt.png,1,4,ela_6.png
Au_ani_20034,3.png,,0,4,ela_3.png
Au_ind_30090,2.png,,0,4,ela_2.png
Au_nat_30657,0.png,,0,4,ela_0.png
Au_sec_30471,0.png,,0,4,ela_0.png
Au_ani_30183,0.png,,0,4,ela_0.png
Au_pla_20063,1.png,,0,4,ela_1.png
Tp_S_NRD_S_B_sec20033_sec20033_01623,1.png,1_gt.png,1,4,ela_1.png
Au_cha_10151,1.png,,0,4,ela_1.png
Au_nat_30708,1.png,,0,4,ela_1.png
Tp_S_NNN_S_N_nat10164_nat10164_12094,1.png,1_gt.png,1,4,ela_1.png
Au_nat_30075,3.png,,0,4,ela_3.png
Au_nat_30254,3.png,,0,4,ela_3.png
Au_ani_30295,4.png,,0,4,ela_4.png
Au_art_30282,0.png,,0,4,ela_0.png
Tp_S_CND_S_N_ind20036_ind20036_01777,3.png,3_gt.png,1,4,ela_3.png
Au_ind_30095,2.png,,0,4,ela_2.png
Au_cha_30436,1.png,,0,4,ela_1.png
Au_arc_30394,0.png,,0,4,ela_0.png
Au_arc_30275,4.png,,0,4,ela_4.png
Au_art_30595,3.png,,0,4,ela_3.png
Tp_D_NNN_M_O_sec00017_cha00085_10785,0.png,0_gt.png,1,4,ela_0.png
Tp_D_NRN_M_N_sec10115_cha00070_11532,1.png,1_gt.png,1,4,ela_1.png
Au_art_00068,0.png,,0,4,ela_0.png
Tp_S_NNN_M_N_cha00074_cha00074_10191,2.png,2_gt.png,1,4,ela_2.png
Au_pla_30071,2.png,,0,4,ela_2.png
Tp_D_CRN_M_N_art00067_ani00095_11803,3.png,3_gt.png,1,4,ela_3.png
Au_pla_30609,1.png,,0,4,ela_1.png
Tp_S_NNN_S_B_arc20020_arc20020_01473,1.png,1_gt.png,1,4,ela_1.png
Au_ind_20064,4.png,,0,4,ela_4.png
Au_sec_10105,1.png,,0,4,ela_1.png
Au_art_30484,4.png,,0,4,ela_4.png
Au_nat_30004,4.png,,0,4,ela_4.png
Au_arc_30750,1.png,,0,4,ela_1.png
Tp_S_NRN_S_N_arc20065_arc20065_01705,0.png,0_gt.png,1,4,ela_0.png
Au_sec_30238,1.png,,0,4,ela_1.png
Au_cha_30528,2.png,,0,4,ela_2.png
Au_pla_30510,3.png,,0,4,ela_3.png
Tp_D_NRN_S_N_sec00092_ani00098_00715,0.png,0_gt.png,1,4,ela_0.png
Au_arc_10128,2.png,,0,4,ela_2.png
Tp_S_NNN_S_N_art20021_art20021_01827,0.png,0_gt.png,1,4,ela_0.png
Au_pla_30291,2.png,,0,4,ela_2.png
Au_cha_30307,2.png,,0,4,ela_2.png
Tp_S_NRN_M_N_cha00067_cha00067_10319,1.png,1_gt.png,1,4,ela_1.png
Au_cha_30622,2.png,,0,4,ela_2.png
Tp_D_NNN_M_N_arc00008_cha00050_11769,2.png,2_gt.png,1,4,ela_2.png
Au_art_30017,3.png,,0,4,ela_3.png
Au_cha_30057,1.png,,0,4,ela_1.png
Au_pla_30146,2.png,,0,4,ela_2.png
Au_nat_30661,3.png,,0,4,ela_3.png
Au_cha_30280,0.png,,0,4,ela_0.png
Tp_S_NNN_M_N_txt00065_txt00065_10132,3.png,3_gt.png,1,4,ela_3.png
Au_arc_30341,0.png,,0,4,ela_0.png
Au_arc_30402,2.png,,0,4,ela_2.png
Tp_S_NNN_S_B_nat10001_nat10001_20002,0.png,0_gt.png,1,4,ela_0.png
Au_cha_30031,1.png,,0,4,ela_1.png
Au_sec_00074,1.png,,0,4,ela_1.png
Au_arc_30625,1.png,,0,4,ela_1.png
Tp_S_NRN_M_N_ind00075_ind00075_10679,0.png,0_gt.png,1,4,ela_0.png
Au_art_30093,4.png,,0,4,ela_4.png
Au_pla_00063,1.png,,0,4,ela_1.png
Au_arc_30088,3.png,,0,4,ela_3.png
Au_nat_30446,4.png,,0,4,ela_4.png
Au_arc_00065,4.png,,0,4,ela_4.png
Au_arc_30533,2.png,,0,4,ela_2.png
Tp_S_CRD_S_N_arc00001_arc00001_00221,1.png,1_gt.png,1,4,ela_1.png
Tp_D_NRN_M_N_nat00033_cha00070_11476,2.png,2_gt.png,1,4,ela_2.png
Au_art_30268,2.png,,0,4,ela_2.png
Au_sec_30086,4.png,,0,4,ela_4.png
Tp_S_CND_S_B_ani00022_ani00022_00142,1.png,1_gt.png,1,4,ela_1.png
Au_sec_30372,4.png,,0,4,ela_4.png
Au_pla_00068,0.png,,0,4,ela_0.png
Tp_S_NRD_S_N_ani00095_ani00095_01255,1.png,1_gt.png,1,4,ela_1.png
Au_pla_30436,4.png,,0,4,ela_4.png
Au_pla_00091,3.png,,0,4,ela_3.png
Tp_S_NNN_S_N_sec00031_sec00031_00765,3.png,3_gt.png,1,4,ela_3.png
Au_pla_30671,2.png,,0,4,ela_2.png
Au_sec_30102,4.png,,0,4,ela_4.png
Au_nat_30486,1.png,,0,4,ela_1.png
Au_nat_10123,1.png,,0,4,ela_1.png
