image,image_patch,mask_patch,label,fold,ela
Au_nat_00002,2.png,,0,3,
Au_sec_30546,4.png,,0,3,
Au_art_30429,0.png,,0,3,
Au_ani_00021,1.png,,0,3,
Au_sec_30699,2.png,,0,3,
Au_ani_10102,3.png,,0,3,
Au_cha_30686,3.png,,0,3,
Tp_D_NRN_M_B_art00014_art00011_11835,11.png,11_gt.png,1,3,ela_11.png
Au_nat_30430,2.png,,0,3,
Tp_D_NRN_S_N_sec00087_ani00037_00720,3.png,3_gt.png,1,3,ela_3.png
Au_arc_30559,0.png,,0,3,
Tp_D_NRN_M_N_nat00093_nat00059_11112,3.png,3_gt.png,1,3,ela_3.png
Tp_S_NRN_S_B_cha10140_cha10140_12199,0.png,0_gt.png,1,3,ela_0.png
Au_pla_30244,3.png,,0,3,
Au_arc_30658,4.png,,0,3,
Tp_S_NRD_S_B_nat00088_nat00088_00996,11.png,11_gt.png,1,3,ela_11.png
Au_art_30225,1.png,,0,3,
Au_ani_30053,0.png,,0,3,
Tp_S_NRD_S_N_pla20003_pla20003_01903,26.png,26_gt.png,1,3,ela_26.png
Au_sec_30115,1.png,,0,3,
Tp_S_CNN_M_N_pla00076_pla00076_10622,16.png,16_gt.png,1,3,ela_16.png
Au_sec_30616,0.png,,0,3,
Tp_D_CNN_S_N_art00011_art00014_11841,0.png,0_gt.png,1,3,ela_0.png
Au_ind_30064,0.png,,0,3,
Au_nat_30627,2.png,,0,3,
Au_arc_30215,0.png,,0,3,
Au_pla_30493,2.png,,0,3,
Au_arc_30147,0.png,,0,3,
Au_pla_30401,4.png,,0,3,
Au_arc_30310,3.png,,0,3,
Tp_D_NRN_M_N_cha10123_nat10139_12193,24.png,24_gt.png,1,3,ela_24.png
Au_ani_20029,2.png,,0,3,
Tp_D_NRN_M_N_nat10167_cha00070_12103,1.png,1_gt.png,1,3,ela_1.png
Tp_S_NRN_S_N_cha00002_cha00002_11171,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NRD_M_B_arc20063_arc20001_02483,15.png,15_gt.png,1,3,ela_15.png
Tp_S_NRN_M_N_ani10165_ani10165_12491,9.png,9_gt.png,1,3,ela_9.png
Au_cha_30152,0.png,,0,3,
Au_cha_30310,0.png,,0,3,
Au_cha_30421,0.png,,0,3,
Au_nat_30530,3.png,,0,3,
Au_nat_00088,0.png,,0,3,
Au_nat_30059,4.png,,0,3,
Au_nat_30641,3.png,,0,3,
Tp_S_NNN_S_B_ind00015_ind00015_20063,1.png,1_gt.png,1,3,ela_1.png
Au_ani_30063,3.png,,0,3,
Au_ani_30124,2.png,,0,3,
Au_arc_30807,4.png,,0,3,
Au_arc_30163,1.png,,0,3,
Au_ani_10157,1.png,,0,3,
Au_ani_10213,3.png,,0,3,
Au_sec_30637,2.png,,0,3,
Au_art_30428,0.png,,0,3,
Au_nat_20078,1.png,,0,3,
Au_art_30577,4.png,,0,3,
Au_sec_00016,1.png,,0,3,
Tp_D_NRN_M_B_pla00030_cha00029_20108,0.png,0_gt.png,1,3,ela_0.png
Tp_S_NNN_S_N_ani00081_ani00081_00819,1.png,1_gt.png,1,3,ela_1.png
Tp_D_CNN_S_B_txt00055_txt00047_11328,11.png,11_gt.png,1,3,ela_11.png
Au_cha_20024,0.png,,0,3,
Au_cha_00021,4.png,,0,3,
Tp_S_CRN_S_N_ind00045_ind00045_10914,1.png,1_gt.png,1,3,ela_1.png
Au_ani_30334,1.png,,0,3,
Au_pla_30073,2.png,,0,3,
Tp_S_NRN_S_N_nat20095_nat20095_01599,0.png,0_gt.png,1,3,ela_0.png
Tp_S_NNN_S_N_ani00094_ani00094_00214,3.png,3_gt.png,1,3,ela_3.png
Tp_D_CNN_M_N_nat00041_nat10123_11439,3.png,3_gt.png,1,3,ela_3.png
Au_arc_30094,0.png,,0,3,
Tp_D_NRN_M_N_nat10164_nat10124_12095,19.png,19_gt.png,1,3,ela_19.png
Tp_S_CNN_S_N_pla00024_pla00024_00561,2.png,2_gt.png,1,3,ela_2.png
Au_nat_30442,3.png,,0,3,
Au_arc_30407,4.png,,0,3,
Au_nat_00011,2.png,,0,3,
Tp_S_CNN_M_N_ind00091_ind00091_10647,10.png,10_gt.png,1,3,ela_10.png
Tp_D_NNN_S_B_ani20056_ani20057_02099,16.png,16_gt.png,1,3,ela_16.png
Tp_S_CRN_M_N_art00077_art00077_11713,14.png,14_gt.png,1,3,ela_14.png
Tp_D_NRN_M_N_cha10122_nat10124_12156,17.png,17_gt.png,1,3,ela_17.png
Au_art_30414,3.png,,0,3,
Tp_D_NNN_M_N_txt00043_txt00051_10379,1.png,1_gt.png,1,3,ela_1.png
Au_ani_30652,0.png,,0,3,
Au_pla_30044,3.png,,0,3,
Tp_S_NNN_S_N_arc20051_arc20051_01691,0.png,0_gt.png,1,3,ela_0.png
Tp_S_CRD_M_B_sec00083_sec00083_11287,0.png,0_gt.png,1,3,ela_0.png
Au_pla_30717,2.png,,0,3,
Tp_S_NND_M_N_nat00023_nat00023_10342,17.png,17_gt.png,1,3,ela_17.png
Tp_D_NNN_M_N_txt00025_txt00098_10328,6.png,6_gt.png,1,3,ela_6.png
Au_pla_10106,0.png,,0,3,
Au_cha_30245,2.png,,0,3,
Tp_S_CNN_S_N_pla00021_pla00021_01141,7.png,7_gt.png,1,3,ela_7.png
Au_art_30339,3.png,,0,3,
Tp_D_CNN_S_N_txt00043_txt00051_10378,6.png,6_gt.png,1,3,ela_6.png
Au_ani_30426,1.png,,0,3,
Au_pla_30127,3.png,,0,3,
Au_cha_10195,1.png,,0,3,
Tp_S_NRN_S_N_arc10128_arc10128_11896,4.png,4_gt.png,1,3,ela_4.png
Au_ind_00026,3.png,,0,3,
Tp_D_NNN_M_N_nat10124_nat00059_11345,5.png,5_gt.png,1,3,ela_5.png
Au_ind_30140,4.png,,0,3,
Tp_S_NRN_M_N_nat10148_nat10148_12118,18.png,18_gt.png,1,3,ela_18.png
Tp_D_NRN_M_N_nat10150_nat10125_12036,24.png,24_gt.png,1,3,ela_24.png
Au_ani_30598,1.png,,0,3,
Au_art_30334,4.png,,0,3,
Tp_D_NRN_M_N_nat10147_nat10124_11999,15.png,15_gt.png,1,3,ela_15.png
Tp_S_NND_S_N_pla20097_pla20097_02345,18.png,18_gt.png,1,3,ela_18.png
Au_nat_30147,4.png,,0,3,
Tp_S_NNN_S_B_nat00090_nat00090_00992,15.png,15_gt.png,1,3,ela_15.png
Tp_S_NNN_S_N_pla00035_pla00035_00570,17.png,17_gt.png,1,3,ela_17.png
Au_ind_30169,3.png,,0,3,
Au_pla_30726,3.png,,0,3,
Tp_D_NRN_M_N_cha00050_cha00028_11786,18.png,18_gt.png,1,3,ela_18.png
Tp_S_NNN_M_N_ani10125_ani10125_12396,3.png,3_gt.png,1,3,ela_3.png
Tp_D_CRN_S_N_nat00099_nat00061_10074,12.png,12_gt.png,1,3,ela_12.png
Tp_D_NRN_M_O_sec10105_cha10104_10027,5.png,5_gt.png,1,3,ela_5.png
Au_ani_30173,0.png,,0,3,
Tp_S_CRN_M_B_arc00099_arc00099_11191,0.png,0_gt.png,1,3,ela_0.png
Au_sec_30329,3.png,,0,3,
Tp_S_NNN_S_N_arc00079_arc00079_00299,1.png,1_gt.png,1,3,ela_1.png
Au_cha_30560,1.png,,0,3,
Tp_S_NNN_S_N_ind20042_ind20042_01783,0.png,0_gt.png,1,3,ela_0.png
Tp_S_NNN_S_N_cha00041_cha00041_00361,1.png,1_gt.png,1,3,ela_1.png
Au_art_30051,4.png,,0,3,
Au_sec_30388,4.png,,0,3,
Tp_S_CNN_M_N_arc00065_arc00065_10254,10.png,10_gt.png,1,3,ela_10.png
Tp_D_NRN_M_B_nat10154_nat10159_12077,21.png,21_gt.png,1,3,ela_21.png
Au_ani_30244,1.png,,0,3,
Au_nat_30308,2.png,,0,3,
Tp_S_NNN_S_B_ani20003_ani20003_01452,0.png,0_gt.png,1,3,ela_0.png
Au_cha_00011,1.png,,0,3,
Tp_S_NND_M_N_sec00006_sec00006_00026,6.png,6_gt.png,1,3,ela_6.png
Au_pla_30130,1.png,,0,3,
Tp_D_NRN_S_N_arc00069_ani00079_00289,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NRN_M_N_ind10102_cha00070_11549,10.png,10_gt.png,1,3,ela_10.png
Tp_D_NRN_S_B_cha20031_arc20033_02030,24.png,24_gt.png,1,3,ela_24.png
Tp_D_NRD_M_N_arc20052_xxx00000_02478,1.png,1_gt.png,1,3,ela_1.png
Au_ani_30748,1.png,,0,3,
Au_ani_20059,1.png,,0,3,
Au_nat_30370,0.png,,0,3,
Tp_D_CRN_M_N_nat10161_nat10157_12081,7.png,7_gt.png,1,3,ela_7.png
Au_arc_30055,2.png,,0,3,
Au_ind_00075,0.png,,0,3,
Au_sec_10107,4.png,,0,3,
Tp_D_NNN_M_N_art00049_nat10122_11765,1.png,1_gt.png,1,3,ela_1.png
Tp_S_NNN_S_N_nat20057_nat20057_02252,0.png,0_gt.png,1,3,ela_0.png
Au_sec_30292,4.png,,0,3,
Tp_D_NNN_M_B_art00069_nat00095_11843,2.png,2_gt.png,1,3,ela_2.png
Au_ani_30510,0.png,,0,3,
Au_sec_30120,1.png,,0,3,
Au_pla_30196,2.png,,0,3,
Au_sec_30117,3.png,,0,3,
Tp_D_NRN_M_N_nat10144_nat00060_11974,25.png,25_gt.png,1,3,ela_25.png
Tp_D_NNN_S_N_ind00062_ind00060_10702,1.png,1_gt.png,1,3,ela_1.png
Tp_D_NNN_M_O_arc00041_nat00097_00261,9.png,9_gt.png,1,3,ela_9.png
Tp_S_CNN_S_N_pla00024_pla00024_00561,4.png,4_gt.png,1,3,ela_4.png
Au_sec_30438,3.png,,0,3,
Tp_D_NND_S_N_sec00060_sec00059_11270,1.png,1_gt.png,1,3,ela_1.png
Tp_S_NNN_S_N_ind00026_ind00026_00441,1.png,1_gt.png,1,3,ela_1.png
Au_arc_30625,3.png,,0,3,
Au_sec_20030,1.png,,0,3,
Tp_S_NNN_S_N_cha00001_cha00001_00321,0.png,0_gt.png,1,3,ela_0.png
Tp_S_NRN_S_N_ind20033_ind20033_01774,0.png,0_gt.png,1,3,ela_0.png
Au_art_30266,2.png,,0,3,
Au_ani_30581,2.png,,0,3,
Au_pla_30578,2.png,,0,3,
Tp_D_NRN_M_N_nat10150_nat10125_12036,12.png,12_gt.png,1,3,ela_12.png
Tp_S_CNN_M_N_arc00043_arc00043_10242,5.png,5_gt.png,1,3,ela_5.png
Au_cha_30030,4.png,,0,3,
Au_pla_30343,3.png,,0,3,
Au_sec_30106,4.png,,0,3,
Au_cha_20005,0.png,,0,3,
Tp_S_NNN_M_N_sec00040_sec00040_10490,4.png,4_gt.png,1,3,ela_4.png
Au_pla_30232,0.png,,0,3,
Au_txt_00097,0.png,,0,3,
Tp_S_CNN_M_N_ind00018_ind00018_10709,3.png,3_gt.png,1,3,ela_3.png
Au_ind_20005,4.png,,0,3,
Au_arc_30205,3.png,,0,3,
Au_sec_30098,2.png,,0,3,
Tp_D_NRN_M_N_nat10107_nat00095_11485,2.png,2_gt.png,1,3,ela_2.png
Tp_S_NNN_S_N_ani00094_ani00094_00214,1.png,1_gt.png,1,3,ela_1.png
Au_pla_00017,2.png,,0,3,
Au_sec_30072,3.png,,0,3,
Tp_S_NNN_S_N_pla00087_pla00087_01188,1.png,1_gt.png,1,3,ela_1.png
Tp_D_NNN_M_B_nat10161_nat10159_12082,15.png,15_gt.png,1,3,ela_15.png
Au_ind_30026,3.png,,0,3,
Tp_S_CNN_M_N_nat00077_nat00077_10574,0.png,0_gt.png,1,3,ela_0.png
Au_sec_30501,3.png,,0,3,
Tp_S_CRN_S_B_cha10114_cha10114_12176,13.png,13_gt.png,1,3,ela_13.png
Tp_D_CRN_M_N_ani10117_ani00100_11642,2.png,2_gt.png,1,3,ela_2.png
Au_sec_30185,4.png,,0,3,
Au_art_30144,3.png,,0,3,
Tp_D_NRD_L_N_arc00096_nat00002_00316,7.png,7_gt.png,1,3,ela_7.png
Au_nat_30016,4.png,,0,3,
Au_arc_30032,1.png,,0,3,
Tp_D_NRN_M_N_art00012_art00014_11815,4.png,4_gt.png,1,3,ela_4.png
Au_pla_30061,4.png,,0,3,
Tp_D_NRN_M_N_nat10150_nat00013_12031,22.png,22_gt.png,1,3,ela_22.png
Au_sec_00063,0.png,,0,3,
Tp_D_NNN_S_B_ind00079_ind00080_00477,0.png,0_gt.png,1,3,ela_0.png
Au_ani_30523,4.png,,0,3,
Au_nat_30069,4.png,,0,3,
Au_arc_30529,4.png,,0,3,
Au_nat_30438,2.png,,0,3,
Tp_S_NNN_S_N_arc00007_arc00007_01107,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NNN_S_N_arc20043_arc20039_01496,0.png,0_gt.png,1,3,ela_0.png
Au_ind_20035,4.png,,0,3,
Tp_D_NRD_L_N_arc00096_nat00002_00316,13.png,13_gt.png,1,3,ela_13.png
Au_pla_30395,4.png,,0,3,
Au_sec_10104,0.png,,0,3,
Au_cha_30074,1.png,,0,3,
Tp_D_NRN_M_N_art10105_cha10110_11594,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NNN_S_N_pla20032_pla20033_02386,37.png,37_gt.png,1,3,ela_37.png
Tp_D_NRD_S_N_pla00095_cha00029_00349,9.png,9_gt.png,1,3,ela_9.png
Au_art_30089,2.png,,0,3,
Tp_D_NND_L_B_arc00033_nat00095_00253,3.png,3_gt.png,1,3,ela_3.png
Au_nat_30161,0.png,,0,3,
Au_cha_30631,4.png,,0,3,
Au_ind_00057,4.png,,0,3,
Tp_D_NRN_S_N_cha00016_ani00069_00336,8.png,8_gt.png,1,3,ela_8.png
Au_sec_30402,4.png,,0,3,
Au_sec_30340,2.png,,0,3,
Au_art_30194,3.png,,0,3,
Tp_D_NRN_M_N_cha00001_cha00062_11377,2.png,2_gt.png,1,3,ela_2.png
Au_ind_20064,4.png,,0,3,
Tp_S_CNN_M_N_arc00040_arc00040_10238,0.png,0_gt.png,1,3,ela_0.png
Au_arc_30679,2.png,,0,3,
Au_art_30265,0.png,,0,3,
Au_nat_10101,4.png,,0,3,
Tp_S_CNN_M_N_pla00098_pla00098_10617,3.png,3_gt.png,1,3,ela_3.png
Tp_S_NND_S_N_ani00048_ani00048_00168,0.png,0_gt.png,1,3,ela_0.png
Tp_S_CNN_S_N_arc00061_arc00061_00281,1.png,1_gt.png,1,3,ela_1.png
Au_ind_30030,1.png,,0,3,
Au_pla_30373,0.png,,0,3,
Tp_D_NRD_L_N_art10104_ani10110_10230,15.png,15_gt.png,1,3,ela_15.png
Au_art_30344,1.png,,0,3,
Au_cha_30566,2.png,,0,3,
Tp_S_NRN_S_N_ani20007_ani20007_02405,0.png,0_gt.png,1,3,ela_0.png
Au_nat_30503,2.png,,0,3,
Au_art_30276,3.png,,0,3,
Tp_D_CRN_M_O_art00010_art00009_10166,20.png,20_gt.png,1,3,ela_20.png
Au_ani_30597,0.png,,0,3,
Tp_D_NNN_M_B_sec00028_nat00007_00049,1.png,1_gt.png,1,3,ela_1.png
Au_ind_30046,1.png,,0,3,
Au_cha_30659,1.png,,0,3,
Tp_S_NNN_M_N_pla10126_pla10126_12127,26.png,26_gt.png,1,3,ela_26.png
Tp_D_NNN_M_N_txt00025_txt00098_10328,7.png,7_gt.png,1,3,ela_7.png
Au_arc_30009,3.png,,0,3,
Tp_S_NRN_M_B_ani00029_ani00029_20121,0.png,0_gt.png,1,3,ela_0.png
Tp_S_NNN_S_B_pla00089_pla00089_01190,8.png,8_gt.png,1,3,ela_8.png
Au_arc_30598,3.png,,0,3,
Au_art_00019,2.png,,0,3,
Au_nat_30705,3.png,,0,3,
Au_cha_30306,1.png,,0,3,
Tp_D_NRN_S_N_nat10123_ani00070_11417,0.png,0_gt.png,1,3,ela_0.png
Au_cha_30613,1.png,,0,3,
Au_art_30394,3.png,,0,3,
Au_sec_30398,0.png,,0,3,
Au_cha_10209,1.png,,0,3,
Tp_S_CNN_M_N_txt00085_txt00085_11309,6.png,6_gt.png,1,3,ela_6.png
Au_pla_20030,3.png,,0,3,
Au_ani_10143,3.png,,0,3,
Tp_S_NNN_S_N_art00020_art00020_01207,0.png,0_gt.png,1,3,ela_0.png
Au_arc_30696,1.png,,0,3,
Au_pla_30703,2.png,,0,3,
Tp_D_NRN_M_B_nat10155_nat10164_12115,15.png,15_gt.png,1,3,ela_15.png
Au_ani_30309,2.png,,0,3,
Au_cha_30557,3.png,,0,3,
Tp_D_NRN_S_B_sec00079_pla00029_00100,3.png,3_gt.png,1,3,ela_3.png
Au_pla_30376,0.png,,0,3,
Au_nat_30331,1.png,,0,3,
Au_ani_30537,4.png,,0,3,
Au_ani_30385,3.png,,0,3,
Tp_S_NNN_S_N_txt00093_txt00093_00690,4.png,4_gt.png,1,3,ela_4.png
Tp_D_NRN_M_N_txt10111_txt10104_10810,27.png,27_gt.png,1,3,ela_27.png
Au_nat_20041,3.png,,0,3,
Tp_S_CNN_M_N_txt00020_txt00020_10840,4.png,4_gt.png,1,3,ela_4.png
Tp_D_CNN_M_N_txt00049_txt00050_10374,3.png,3_gt.png,1,3,ela_3.png
Tp_S_NNN_M_N_arc00002_arc00002_11186,7.png,7_gt.png,1,3,ela_7.png
Au_ind_30161,4.png,,0,3,
Au_pla_30583,3.png,,0,3,
Tp_S_NRN_S_N_ind20058_ind20058_01799,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NRN_M_N_sec00064_cha00070_11408,10.png,10_gt.png,1,3,ela_10.png
Tp_S_CRN_S_N_ani10206_ani10206_12415,3.png,3_gt.png,1,3,ela_3.png
Au_nat_30602,3.png,,0,3,
Tp_S_NNN_S_N_art20088_art20088_01894,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NRN_S_N_art00060_cha00051_01400,12.png,12_gt.png,1,3,ela_12.png
Tp_S_NRD_S_N_cha00091_cha00091_00872,1.png,1_gt.png,1,3,ela_1.png
Au_ind_30114,0.png,,0,3,
Au_ani_30310,4.png,,0,3,
Au_arc_30560,0.png,,0,3,
Tp_D_CRN_M_N_nat10129_cha00086_11522,13.png,13_gt.png,1,3,ela_13.png
Au_arc_30448,1.png,,0,3,
Tp_S_NRN_S_N_art20094_art20094_01900,12.png,12_gt.png,1,3,ela_12.png
Tp_D_NRN_M_N_nat10148_nat10142_12125,27.png,27_gt.png,1,3,ela_27.png
Au_art_30614,1.png,,0,3,
Au_pla_30537,4.png,,0,3,
Au_sec_30350,3.png,,0,3,
Tp_S_CNN_M_N_art00064_art00064_10260,1.png,1_gt.png,1,3,ela_1.png
Au_pla_00046,1.png,,0,3,
Au_arc_30414,3.png,,0,3,
Au_nat_10107,0.png,,0,3,
Tp_D_CNN_M_N_art00052_arc00030_11853,23.png,23_gt.png,1,3,ela_23.png
Tp_S_NNN_S_N_art00022_art00022_20083,1.png,1_gt.png,1,3,ela_1.png
Au_art_30367,2.png,,0,3,
Au_ani_30046,2.png,,0,3,
Tp_D_NRN_M_N_nat10161_nat10158_12083,30.png,30_gt.png,1,3,ela_30.png
Au_ani_30044,1.png,,0,3,
Tp_D_NRN_M_N_ind10102_cha00070_11549,1.png,1_gt.png,1,3,ela_1.png
Tp_D_NRN_M_N_art10115_cha10110_11536,1.png,1_gt.png,1,3,ela_1.png
Au_art_30383,0.png,,0,3,
Tp_S_NNN_S_N_nat20005_nat20005_01509,2.png,2_gt.png,1,3,ela_2.png
Au_sec_30008,4.png,,0,3,
Tp_D_NNN_M_N_arc00050_arc00086_00270,12.png,12_gt.png,1,3,ela_12.png
Tp_S_CNN_M_N_arc00037_arc00037_10143,2.png,2_gt.png,1,3,ela_2.png
Au_ani_30035,4.png,,0,3,
Au_ani_30756,4.png,,0,3,
Tp_S_NRD_S_B_pla20048_pla20048_02379,0.png,0_gt.png,1,3,ela_0.png
Au_nat_30458,0.png,,0,3,
Tp_S_CRN_S_N_cha10184_cha10184_12316,1.png,1_gt.png,1,3,ela_1.png
Au_ind_30095,0.png,,0,3,
Tp_D_NRN_M_N_pla10117_pla10118_10583,0.png,0_gt.png,1,3,ela_0.png
Au_sec_30138,1.png,,0,3,
Tp_S_NNN_S_B_arc20009_arc20009_01462,0.png,0_gt.png,1,3,ela_0.png
Au_nat_30184,3.png,,0,3,
Au_cha_30092,1.png,,0,3,
Tp_D_NRN_M_B_ani10114_ani00100_11637,10.png,10_gt.png,1,3,ela_10.png
Tp_D_NRN_S_B_arc00084_ani00058_00304,1.png,1_gt.png,1,3,ela_1.png
Au_nat_30286,0.png,,0,3,
Au_cha_30708,1.png,,0,3,
Tp_S_NNN_S_N_nat10157_nat10157_12038,3.png,3_gt.png,1,3,ela_3.png
Au_art_00049,2.png,,0,3,
Tp_D_NNN_M_B_sec20045_arc20001_02127,13.png,13_gt.png,1,3,ela_13.png
Au_cha_10128,3.png,,0,3,
Au_arc_30644,3.png,,0,3,
Au_ind_00013,4.png,,0,3,
Au_cha_30437,4.png,,0,3,
Au_ind_30050,3.png,,0,3,
Au_ani_30495,2.png,,0,3,
Tp_S_NRN_S_N_art20073_art20073_01879,0.png,0_gt.png,1,3,ela_0.png
Au_nat_00082,3.png,,0,3,
Au_cha_30102,3.png,,0,3,
Au_pla_30094,2.png,,0,3,
Tp_D_NRN_M_N_arc00096_nat00013_11800,0.png,0_gt.png,1,3,ela_0.png
Tp_S_NNN_S_B_sec10003_sec10003_20070,1.png,1_gt.png,1,3,ela_1.png
Tp_D_NRD_S_N_ind00068_ind00084_10944,1.png,1_gt.png,1,3,ela_1.png
Au_ani_10112,4.png,,0,3,
Au_pla_30389,1.png,,0,3,
Tp_D_NRN_S_N_nat10145_ani00097_11980,1.png,1_gt.png,1,3,ela_1.png
Au_nat_30175,0.png,,0,3,
Au_ani_30754,2.png,,0,3,
Au_pla_30635,4.png,,0,3,
Au_pla_30107,0.png,,0,3,
Au_arc_20036,2.png,,0,3,
Au_sec_30371,0.png,,0,3,
Au_nat_00052,2.png,,0,3,
Au_arc_30720,2.png,,0,3,
Tp_D_NRD_S_B_sec20094_arc20064_02444,3.png,3_gt.png,1,3,ela_3.png
Au_arc_30127,1.png,,0,3,
Tp_D_NRN_M_O_ani00097_ani00036_10039,1.png,1_gt.png,1,3,ela_1.png
Tp_D_CRN_M_O_art10113_art10112_11560,0.png,0_gt.png,1,3,ela_0.png
Au_pla_10103,2.png,,0,3,
Au_sec_30082,2.png,,0,3,
Au_arc_30618,3.png,,0,3,
Au_arc_30229,0.png,,0,3,
Au_arc_30504,4.png,,0,3,
Au_sec_00040,2.png,,0,3,
Tp_D_NRN_M_B_cha10142_nat00097_12239,0.png,0_gt.png,1,3,ela_0.png
Au_sec_30560,0.png,,0,3,
Au_art_30016,2.png,,0,3,
Tp_D_NRN_S_N_cha00070_cha00028_00390,12.png,12_gt.png,1,3,ela_12.png
Tp_S_CNN_M_N_art00047_art00047_10506,7.png,7_gt.png,1,3,ela_7.png
Tp_D_NRN_S_N_nat00002_ani00017_11510,0.png,0_gt.png,1,3,ela_0.png
Au_cha_10168,2.png,,0,3,
Au_arc_30496,0.png,,0,3,
Au_art_30037,4.png,,0,3,
Tp_S_CNN_S_N_art20060_art20060_01866,1.png,1_gt.png,1,3,ela_1.png
Au_arc_30744,3.png,,0,3,
Tp_S_NNN_S_B_nat00017_nat00017_00636,0.png,0_gt.png,1,3,ela_0.png
Au_arc_30034,3.png,,0,3,
Tp_S_CRN_S_N_pla20067_pla20067_01967,1.png,1_gt.png,1,3,ela_1.png
Tp_D_NRN_M_N_sec00064_cha00070_11408,8.png,8_gt.png,1,3,ela_8.png
Tp_S_NRN_S_B_ani00083_ani00083_00203,2.png,2_gt.png,1,3,ela_2.png
Au_cha_30659,0.png,,0,3,
Au_sec_30542,3.png,,0,3,
Tp_D_CRN_M_B_nat10165_nat10164_12100,7.png,7_gt.png,1,3,ela_7.png
Au_arc_30449,2.png,,0,3,
Au_ani_10222,0.png,,0,3,
Tp_S_NRN_M_N_ani10165_ani10165_12491,5.png,5_gt.png,1,3,ela_5.png
Au_arc_30748,3.png,,0,3,
Au_pla_30622,4.png,,0,3,
Au_art_30424,2.png,,0,3,
Tp_D_NRN_M_B_nat10148_nat10160_12123,13.png,13_gt.png,1,3,ela_13.png
Au_art_30332,3.png,,0,3,
Au_sec_30244,0.png,,0,3,
Au_txt_30002,3.png,,0,3,
Au_pla_00048,1.png,,0,3,
Au_art_30439,1.png,,0,3,
Au_nat_30231,3.png,,0,3,
Au_nat_10162,1.png,,0,3,
Tp_S_CNN_M_N_art00074_art00074_10536,9.png,9_gt.png,1,3,ela_9.png
Au_cha_30082,2.png,,0,3,
Tp_D_NRN_M_N_nat10111_nat00062_11363,2.png,2_gt.png,1,3,ela_2.png
Au_pla_30682,4.png,,0,3,
Tp_D_NRN_S_N_nat10139_cha00070_11943,3.png,3_gt.png,1,3,ela_3.png
Tp_D_NRN_M_N_nat10116_cha00052_11369,12.png,12_gt.png,1,3,ela_12.png
Tp_S_NNN_S_N_cha00032_cha00032_00847,2.png,2_gt.png,1,3,ela_2.png
Au_pla_20084,0.png,,0,3,
Au_pla_30083,1.png,,0,3,
Au_nat_30051,3.png,,0,3,
Tp_D_NRN_M_N_nat10144_nat00059_11969,28.png,28_gt.png,1,3,ela_28.png
Au_arc_30340,3.png,,0,3,
Au_arc_00041,1.png,,0,3,
Au_cha_30677,1.png,,0,3,
Tp_D_NNN_M_N_txt00065_txt00066_10008,4.png,4_gt.png,1,3,ela_4.png
Au_nat_30555,2.png,,0,3,
Tp_S_CNN_M_N_txt00099_txt00099_10156,17.png,17_gt.png,1,3,ela_17.png
Tp_D_NRN_S_B_cha20031_arc20033_02030,11.png,11_gt.png,1,3,ela_11.png
Au_nat_30730,4.png,,0,3,
Au_ani_30038,3.png,,0,3,
Au_sec_30029,1.png,,0,3,
Tp_S_NNN_S_N_pla00033_pla00033_00568,3.png,3_gt.png,1,3,ela_3.png
Tp_D_CRN_M_N_nat00084_nat00095_10070,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NRN_M_B_nat00008_art00021_11424,11.png,11_gt.png,1,3,ela_11.png
Au_ind_20029,0.png,,0,3,
Au_sec_00078,3.png,,0,3,
Au_nat_00097,0.png,,0,3,
Au_arc_30392,4.png,,0,3,
Tp_D_NNN_S_N_pla00063_pla00035_00594,2.png,2_gt.png,1,3,ela_2.png
Tp_D_NNN_S_O_sec20092_sec20085_01682,20.png,20_gt.png,1,3,ela_20.png
Tp_D_NRN_M_N_nat10149_nat00060_12003,15.png,15_gt.png,1,3,ela_15.png
Au_art_30354,3.png,,0,3,
Tp_S_NNN_S_B_pla00021_pla00021_20035,1.png,1_gt.png,1,3,ela_1.png
Tp_D_CRN_S_B_art00098_ani00070_01383,14.png,14_gt.png,1,3,ela_14.png
Au_nat_30052,0.png,,0,3,
Tp_D_NRN_M_N_arc10120_nat10132_12142,7.png,7_gt.png,1,3,ela_7.png
Au_ani_30016,1.png,,0,3,
Au_cha_30135,0.png,,0,3,
Au_arc_30303,1.png,,0,3,
Tp_S_NNN_S_N_arc20075_arc20075_01715,0.png,0_gt.png,1,3,ela_0.png
Tp_D_CRN_S_B_cha00056_ani00070_00376,0.png,0_gt.png,1,3,ela_0.png
Au_pla_00100,4.png,,0,3,
Tp_D_NRN_M_N_nat10148_nat00097_12122,29.png,29_gt.png,1,3,ela_29.png
Au_cha_30163,4.png,,0,3,
Tp_S_NNN_S_N_sec00025_sec00025_00773,0.png,0_gt.png,1,3,ela_0.png
Au_ani_10200,0.png,,0,3,
Au_art_30424,3.png,,0,3,
Tp_S_CNN_S_N_ind00090_ind00090_10644,0.png,0_gt.png,1,3,ela_0.png
Tp_D_NRN_M_N_ani00023_ani00020_10213,0.png,0_gt.png,1,3,ela_0.png
