image,label,mask,fold,root_dir,feature
Au/Au_nat_30206.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30206.pt
Au/Au_ani_20006.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_20006.pt
Tp/Tp_D_NRN_M_N_txt10111_txt10104_10810.jpg,1,Gt/Tp_D_NRN_M_N_txt10111_txt10104_10810_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_txt10111_txt10104_10810.pt
Au/Au_art_00022.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_00022.pt
Au/Au_art_30415.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30415.pt
Tp/Tp_S_CNN_M_N_nat00055_nat00055_10926.jpg,1,Gt/Tp_S_CNN_M_N_nat00055_nat00055_10926_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_nat00055_nat00055_10926.pt
Au/Au_sec_20033.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_20033.pt
Au/Au_nat_30615.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30615.pt
Au/Au_art_30518.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30518.pt
Au/Au_ind_00098.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ind_00098.pt
Au/Au_cha_20008.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_20008.pt
Tp/Tp_S_CNN_S_B_pla20010_pla20010_02393.tif,1,Gt/Tp_S_CNN_S_B_pla20010_pla20010_02393_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_B_pla20010_pla20010_02393.pt
Au/Au_nat_20046.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_20046.pt
Tp/Tp_D_NRN_S_N_cha00071_ani10123_11754.jpg,1,Gt/Tp_D_NRN_S_N_cha00071_ani10123_11754_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_cha00071_ani10123_11754.pt
Au/Au_arc_00060.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_00060.pt
Tp/Tp_S_CNN_S_N_pla00017_pla00017_01137.tif,1,Gt/Tp_S_CNN_S_N_pla00017_pla00017_01137_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_N_pla00017_pla00017_01137.pt
Au/Au_ani_30102.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30102.pt
Au/Au_sec_30628.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30628.pt
Tp/Tp_S_CNN_M_N_ind00002_ind00002_10052.tif,1,Gt/Tp_S_CNN_M_N_ind00002_ind00002_10052_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_ind00002_ind00002_10052.pt
Au/Au_art_30077.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30077.pt
Au/Au_cha_00013.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_00013.pt
Tp/Tp_D_NNN_M_N_art00049_nat00095_11766.jpg,1,Gt/Tp_D_NNN_M_N_art00049_nat00095_11766_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_art00049_nat00095_11766.pt
Au/Au_nat_20061.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_20061.pt
Au/Au_ani_30208.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30208.pt
Au/Au_nat_30174.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30174.pt
Au/Au_art_30578.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30578.pt
Au/Au_pla_30033.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30033.pt
Tp/Tp_S_CRN_M_N_sec00045_sec00045_10487.tif,1,Gt/Tp_S_CRN_M_N_sec00045_sec00045_10487_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_M_N_sec00045_sec00045_10487.pt
Tp/Tp_S_NNN_S_N_pla20085_pla20085_01985.tif,1,Gt/Tp_S_NNN_S_N_pla20085_pla20085_01985_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla20085_pla20085_01985.pt
Au/Au_ani_30441.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30441.pt
Au/Au_art_30404.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30404.pt
Au/Au_pla_30298.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30298.pt
Au/Au_nat_20096.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_20096.pt
Au/Au_ani_30742.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30742.pt
Tp/Tp_D_NRN_S_N_art00010_art00014_11842.jpg,1,Gt/Tp_D_NRN_S_N_art00010_art00014_11842_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_art00010_art00014_11842.pt
Au/Au_pla_30106.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30106.pt
Tp/Tp_S_NNN_M_N_ani00074_ani00074_10445.tif,1,Gt/Tp_S_NNN_M_N_ani00074_ani00074_10445_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_M_N_ani00074_ani00074_10445.pt
Au/Au_cha_30700.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30700.pt
Tp/Tp_D_NNN_M_N_ani10132_ani10123_12477.jpg,1,Gt/Tp_D_NNN_M_N_ani10132_ani10123_12477_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_ani10132_ani10123_12477.pt
Tp/Tp_D_NRN_S_N_nat10156_ani00031_12018.jpg,1,Gt/Tp_D_NRN_S_N_nat10156_ani00031_12018_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_nat10156_ani00031_12018.pt
Tp/Tp_S_CNN_M_N_pla10114_pla10114_10430.tif,1,Gt/Tp_S_CNN_M_N_pla10114_pla10114_10430_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_pla10114_pla10114_10430.pt
Tp/Tp_S_CRD_S_N_cha10145_cha10145_12240.jpg,1,Gt/Tp_S_CRD_S_N_cha10145_cha10145_12240_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRD_S_N_cha10145_cha10145_12240.pt
Au/Au_pla_30389.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30389.pt
Au/Au_nat_30450.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30450.pt
Tp/Tp_D_NNN_S_N_nat00042_nat00034_00961.tif,1,Gt/Tp_D_NNN_S_N_nat00042_nat00034_00961_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_nat00042_nat00034_00961.pt
Tp/Tp_S_NNN_S_N_cha10202_cha10202_12356.jpg,1,Gt/Tp_S_NNN_S_N_cha10202_cha10202_12356_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_cha10202_cha10202_12356.pt
Tp/Tp_D_NRN_S_N_pla10120_pla00020_11603.jpg,1,Gt/Tp_D_NRN_S_N_pla10120_pla00020_11603_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_pla10120_pla00020_11603.pt
Tp/Tp_D_NRN_S_N_art00012_art00092_11811.jpg,1,Gt/Tp_D_NRN_S_N_art00012_art00092_11811_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_art00012_art00092_11811.pt
Au/Au_pla_30229.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30229.pt
Au/Au_sec_30633.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30633.pt
Au/Au_ani_30305.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30305.pt
Tp/Tp_S_NRN_S_N_sec20020_sec20020_01610.tif,1,Gt/Tp_S_NRN_S_N_sec20020_sec20020_01610_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_sec20020_sec20020_01610.pt
Tp/Tp_S_NRN_S_O_arc00021_arc00021_01119.tif,1,Gt/Tp_S_NRN_S_O_arc00021_arc00021_01119_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_O_arc00021_arc00021_01119.pt
Au/Au_sec_30211.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30211.pt
Au/Au_arc_00088.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_00088.pt
Au/Au_arc_30021.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30021.pt
Au/Au_cha_30323.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30323.pt
Tp/Tp_S_CNN_M_N_arc00063_arc00063_10256.tif,1,Gt/Tp_S_CNN_M_N_arc00063_arc00063_10256_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_arc00063_arc00063_10256.pt
Tp/Tp_D_NRN_S_N_ani00086_ani00031_10056.tif,1,Gt/Tp_D_NRN_S_N_ani00086_ani00031_10056_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_ani00086_ani00031_10056.pt
Tp/Tp_S_CRN_S_N_ind00093_ind00093_10652.jpg,1,Gt/Tp_S_CRN_S_N_ind00093_ind00093_10652_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_S_N_ind00093_ind00093_10652.pt
Au/Au_cha_30620.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30620.pt
Au/Au_ani_30168.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30168.pt
Au/Au_arc_30693.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30693.pt
Tp/Tp_D_CRN_M_N_txt00050_txt00049_10368.tif,1,Gt/Tp_D_CRN_M_N_txt00050_txt00049_10368_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CRN_M_N_txt00050_txt00049_10368.pt
Tp/Tp_D_NRN_M_N_ind00055_cha00036_11779.jpg,1,Gt/Tp_D_NRN_M_N_ind00055_cha00036_11779_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_ind00055_cha00036_11779.pt
Tp/Tp_D_NNN_M_N_pla10121_cha00027_11669.jpg,1,Gt/Tp_D_NNN_M_N_pla10121_cha00027_11669_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_M_N_pla10121_cha00027_11669.pt
Au/Au_pla_30295.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30295.pt
Au/Au_cha_20026.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_20026.pt
Tp/Tp_D_NRN_S_N_ind00034_art00068_00449.tif,1,Gt/Tp_D_NRN_S_N_ind00034_art00068_00449_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_ind00034_art00068_00449.pt
Au/Au_cha_30028.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30028.pt
Au/Au_cha_30560.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30560.pt
Au/Au_txt_00028.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_txt_00028.pt
Tp/Tp_D_NRN_M_O_cha00004_art00010_10169.tif,1,Gt/Tp_D_NRN_M_O_cha00004_art00010_10169_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_O_cha00004_art00010_10169.pt
Tp/Tp_D_NRN_M_N_nat10167_cha00070_12103.jpg,1,Gt/Tp_D_NRN_M_N_nat10167_cha00070_12103_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_nat10167_cha00070_12103.pt
Tp/Tp_D_NRN_S_N_cha00011_ani00031_00331.tif,1,Gt/Tp_D_NRN_S_N_cha00011_ani00031_00331_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_cha00011_ani00031_00331.pt
Au/Au_art_30654.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30654.pt
Tp/Tp_D_CRN_S_N_cha10168_cha10166_12300.jpg,1,Gt/Tp_D_CRN_S_N_cha10168_cha10166_12300_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CRN_S_N_cha10168_cha10166_12300.pt
Au/Au_arc_00020.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_00020.pt
Tp/Tp_D_CRN_S_N_sec00072_cha00026_00093.tif,1,Gt/Tp_D_CRN_S_N_sec00072_cha00026_00093_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CRN_S_N_sec00072_cha00026_00093.pt
Tp/Tp_S_NNN_S_N_nat00015_nat00015_11051.jpg,1,Gt/Tp_S_NNN_S_N_nat00015_nat00015_11051_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_nat00015_nat00015_11051.pt
Au/Au_art_30579.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30579.pt
Au/Au_pla_30685.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30685.pt
Au/Au_art_30017.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30017.pt
Tp/Tp_S_CRN_S_N_arc10127_arc10127_11891.jpg,1,Gt/Tp_S_CRN_S_N_arc10127_arc10127_11891_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_S_N_arc10127_arc10127_11891.pt
Au/Au_ani_30137.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30137.pt
Tp/Tp_S_CNN_S_N_sec20023_sec20023_02123.tif,1,Gt/Tp_S_CNN_S_N_sec20023_sec20023_02123_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_S_N_sec20023_sec20023_02123.pt
Tp/Tp_S_NNN_S_N_art00075_art00075_10514.tif,1,Gt/Tp_S_NNN_S_N_art00075_art00075_10514_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_art00075_art00075_10514.pt
Tp/Tp_D_CRN_S_N_cha10186_cha00086_12312.jpg,1,Gt/Tp_D_CRN_S_N_cha10186_cha00086_12312_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_CRN_S_N_cha10186_cha00086_12312.pt
Au/Au_pla_30133.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30133.pt
Au/Au_art_00054.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_00054.pt
Au/Au_arc_30110.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30110.pt
Au/Au_pla_30271.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30271.pt
Tp/Tp_S_NNN_S_N_cha00015_cha00015_00335.tif,1,Gt/Tp_S_NNN_S_N_cha00015_cha00015_00335_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_cha00015_cha00015_00335.pt
Tp/Tp_S_NRN_S_O_arc00055_arc00055_01071.tif,1,Gt/Tp_S_NRN_S_O_arc00055_arc00055_01071_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_O_arc00055_arc00055_01071.pt
Tp/Tp_D_NNN_S_N_txt00093_txt00095_01299.tif,1,Gt/Tp_D_NNN_S_N_txt00093_txt00095_01299_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_N_txt00093_txt00095_01299.pt
Tp/Tp_S_NNN_S_N_pla00025_pla00025_01142.tif,1,Gt/Tp_S_NNN_S_N_pla00025_pla00025_01142_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla00025_pla00025_01142.pt
Au/Au_nat_30291.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30291.pt
Au/Au_sec_30640.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30640.pt
Au/Au_nat_30456.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30456.pt
Au/Au_arc_10125.bmp,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_10125.pt
Au/Au_pla_30643.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30643.pt
Au/Au_cha_30298.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30298.pt
Au/Au_pla_30277.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30277.pt
Au/Au_ind_30136.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ind_30136.pt
Tp/Tp_S_NNN_S_B_nat20047_nat20047_02244.tif,1,Gt/Tp_S_NNN_S_B_nat20047_nat20047_02244_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_B_nat20047_nat20047_02244.pt
Au/Au_art_30630.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30630.pt
Au/Au_cha_30036.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30036.pt
Au/Au_art_30619.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30619.pt
Au/Au_pla_30479.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30479.pt
Tp/Tp_D_NRN_S_N_nat10125_ani00017_11636.jpg,1,Gt/Tp_D_NRN_S_N_nat10125_ani00017_11636_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_nat10125_ani00017_11636.pt
Au/Au_ani_30711.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30711.pt
Tp/Tp_D_NRN_M_B_sec00002_nat00062_11397.jpg,1,Gt/Tp_D_NRN_M_B_sec00002_nat00062_11397_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_B_sec00002_nat00062_11397.pt
Au/Au_arc_30506.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30506.pt
Au/Au_nat_30260.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30260.pt
Au/Au_ani_30384.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30384.pt
Au/Au_pla_30147.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30147.pt
Au/Au_nat_30351.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30351.pt
Au/Au_cha_30010.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30010.pt
Au/Au_cha_30375.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_30375.pt
Au/Au_nat_30522.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_30522.pt
Au/Au_sec_30235.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30235.pt
Tp/Tp_S_NNN_S_N_cha20043_cha20043_02431.tif,1,Gt/Tp_S_NNN_S_N_cha20043_cha20043_02431_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_cha20043_cha20043_02431.pt
Tp/Tp_S_NNN_S_N_pla20005_pla20005_02397.tif,1,Gt/Tp_S_NNN_S_N_pla20005_pla20005_02397_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla20005_pla20005_02397.pt
Tp/Tp_S_NRN_S_N_nat00018_nat00018_10927.jpg,1,Gt/Tp_S_NRN_S_N_nat00018_nat00018_10927_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NRN_S_N_nat00018_nat00018_10927.pt
Tp/Tp_S_CRN_M_N_art00008_art00008_10742.jpg,1,Gt/Tp_S_CRN_M_N_art00008_art00008_10742_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CRN_M_N_art00008_art00008_10742.pt
Au/Au_pla_00061.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_00061.pt
Au/Au_cha_00003.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_00003.pt
Tp/Tp_S_NNN_S_N_pla20044_pla20044_01944.tif,1,Gt/Tp_S_NNN_S_N_pla20044_pla20044_01944_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla20044_pla20044_01944.pt
Tp/Tp_D_NRN_M_N_cha10207_cha10208_12339.jpg,1,Gt/Tp_D_NRN_M_N_cha10207_cha10208_12339_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_cha10207_cha10208_12339.pt
Au/Au_art_30446.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30446.pt
Au/Au_sec_30722.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30722.pt
Tp/Tp_D_NRN_S_N_nat10106_nat10107_11349.jpg,1,Gt/Tp_D_NRN_S_N_nat10106_nat10107_11349_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_S_N_nat10106_nat10107_11349.pt
Au/Au_nat_10102.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_10102.pt
Au/Au_art_20081.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_20081.pt
Au/Au_arc_30427.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30427.pt
Tp/Tp_S_NND_S_N_sec20009_sec20009_02119.tif,1,Gt/Tp_S_NND_S_N_sec20009_sec20009_02119_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NND_S_N_sec20009_sec20009_02119.pt
Au/Au_pla_30678.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_pla_30678.pt
Tp/Tp_D_NNN_S_B_nat00038_nat00002_00652.tif,1,Gt/Tp_D_NNN_S_B_nat00038_nat00002_00652_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NNN_S_B_nat00038_nat00002_00652.pt
Tp/Tp_S_NNN_S_N_ind00045_ind00045_01335.tif,1,Gt/Tp_S_NNN_S_N_ind00045_ind00045_01335_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_ind00045_ind00045_01335.pt
Au/Au_txt_30025.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_txt_30025.pt
Au/Au_nat_20042.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_nat_20042.pt
Au/Au_arc_30237.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30237.pt
Tp/Tp_S_NNN_S_N_arc10101_arc10101_11167.jpg,1,Gt/Tp_S_NNN_S_N_arc10101_arc10101_11167_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_arc10101_arc10101_11167.pt
Au/Au_ani_20069.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_20069.pt
Tp/Tp_D_NRN_M_N_nat10126_cha00063_11652.jpg,1,Gt/Tp_D_NRN_M_N_nat10126_cha00063_11652_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_nat10126_cha00063_11652.pt
Au/Au_ani_30784.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30784.pt
Au/Au_sec_00004.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_00004.pt
Tp/Tp_D_NRN_M_N_nat00002_nat00062_11512.jpg,1,Gt/Tp_D_NRN_M_N_nat00002_nat00062_11512_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_D_NRN_M_N_nat00002_nat00062_11512.pt
Au/Au_sec_30125.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30125.pt
Au/Au_art_30392.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_art_30392.pt
Au/Au_sec_00061.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_00061.pt
Tp/Tp_S_CNN_M_N_nat00071_nat00071_10610.jpg,1,Gt/Tp_S_CNN_M_N_nat00071_nat00071_10610_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_nat00071_nat00071_10610.pt
Au/Au_sec_30363.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_sec_30363.pt
Tp/Tp_S_NNN_S_N_arc20007_arc20007_01460.tif,1,Gt/Tp_S_NNN_S_N_arc20007_arc20007_01460_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_arc20007_arc20007_01460.pt
Au/Au_ani_00031.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_00031.pt
Au/Au_arc_20045.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_20045.pt
Au/Au_ani_30264.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_ani_30264.pt
Tp/Tp_S_NNN_S_N_cha00066_cha00066_10320.tif,1,Gt/Tp_S_NNN_S_N_cha00066_cha00066_10320_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_cha00066_cha00066_10320.pt
Tp/Tp_S_NNN_S_N_ind00025_ind00025_00440.tif,1,Gt/Tp_S_NNN_S_N_ind00025_ind00025_00440_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_ind00025_ind00025_00440.pt
Tp/Tp_S_NNN_S_N_pla20070_pla20070_01970.tif,1,Gt/Tp_S_NNN_S_N_pla20070_pla20070_01970_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_N_pla20070_pla20070_01970.pt
Tp/Tp_S_NND_S_N_art00078_art00078_01246.tif,1,Gt/Tp_S_NND_S_N_art00078_art00078_01246_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NND_S_N_art00078_art00078_01246.pt
Au/Au_cha_20002.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_cha_20002.pt
Tp/Tp_S_NNN_S_B_arc00100_arc00100_01030.tif,1,Gt/Tp_S_NNN_S_B_arc00100_arc00100_01030_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_B_arc00100_arc00100_01030.pt
Au/Au_arc_30396.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30396.pt
Tp/Tp_S_CNN_M_N_art00056_art00056_10291.tif,1,Gt/Tp_S_CNN_M_N_art00056_art00056_10291_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_CNN_M_N_art00056_art00056_10291.pt
Au/Au_arc_30653.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_30653.pt
Tp/Tp_S_NNN_S_B_arc20008_arc20008_01461.tif,1,Gt/Tp_S_NNN_S_B_arc20008_arc20008_01461_gt.png,9,CASIA_2.0,256_features/CASIA_2.0_Tp_S_NNN_S_B_arc20008_arc20008_01461.pt
Au/Au_arc_20058.jpg,0,,9,CASIA_2.0,256_features/CASIA_2.0_Au_arc_20058.pt
