image,image_patch,mask_patch,label,fold,ela,root_dir
mededeler_36503547056,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97nhib_0,11.jpg,11_gt.jpg,1,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cufxm_0,34.jpg,34_gt.jpg,1,6,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90coip_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bcgovphotos_5082361400,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ax2ln_0,18.jpg,18_gt.jpg,1,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dailymatador_4347331479,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95h4kd_0,74.jpg,74_gt.jpg,1,6,74_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9e4pg2_0,34.jpg,34_gt.jpg,1,6,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xgdhj_0,10.jpg,10_gt.jpg,1,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
benandbeth_1159786,14.jpg,,0,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g6sg0_0,3.jpg,3_gt.jpg,1,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8yiqdr_0,4.jpg,4_gt.jpg,1,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94s1ue_0,34.jpg,34_gt.jpg,1,6,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
anokarina_20637173159,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9azgqp_0,2.jpg,2_gt.jpg,1,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
asifali1985_26041452685,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bp70d_0,18.jpg,18_gt.jpg,1,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosshawkes_5529562375,0.jpg,,0,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97gn0w_0,19.jpg,19_gt.jpg,1,6,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1ay6i0_orig,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fjq1l_0,18.jpg,18_gt.jpg,1,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
guidosky_50041013233,25.jpg,,0,6,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
david_a_lea_5049522712,35.jpg,,0,6,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bq750_orig,20.jpg,,0,6,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9977lj_0,19.jpg,19_gt.jpg,1,6,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c919ztm_0,14.jpg,14_gt.jpg,1,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kiddocone_2393368613,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a9tss_orig,10.jpg,,0,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
fri13th_46149977274,31.jpg,,0,6,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90lr6w_0,2.jpg,2_gt.jpg,1,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c928p9k_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
33151788@N04_26057862528,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90q79y_0,7.jpg,7_gt.jpg,1,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95aqlb_0,27.jpg,27_gt.jpg,1,6,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
20997316@N06_31001050528,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dscl6_0,32.jpg,32_gt.jpg,1,6,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9b0mve_0,16.jpg,16_gt.jpg,1,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
thewidewideworld_44658915425,32.jpg,,0,6,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gck87_0,90.jpg,90_gt.jpg,1,6,90_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9a43jm_0,3.jpg,3_gt.jpg,1,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
water_alternatives_27494261531,10.jpg,,0,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8uka8j_0,18.jpg,18_gt.jpg,1,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c9ol1_orig,50.jpg,,0,6,50_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
155335734@N04_34173895453,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a5h1p_orig,22.jpg,,0,6,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
franceagde_5669667918,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
edenpictures_49560975942,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9948nw_0,13.jpg,13_gt.jpg,1,6,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mrdoctor_49680385691,7.jpg,,0,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
padraics_travels_2963440181,8.jpg,,0,6,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jackskellington101_42119469,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9e4pg2_0,4.jpg,4_gt.jpg,1,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z2itj_0,16.jpg,16_gt.jpg,1,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9f2qch_0,12.jpg,12_gt.jpg,1,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9coy2n_0,19.jpg,19_gt.jpg,1,6,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cgonc_orig,52.jpg,,0,6,52_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92coio_0,5.jpg,5_gt.jpg,1,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
sanjaywatwani_6150399453,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94odrd_0,5.jpg,5_gt.jpg,1,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c967vk6_0,26.jpg,26_gt.jpg,1,6,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9b0yv0_0,4.jpg,4_gt.jpg,1,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mauroguanandi_35422728483,18.jpg,,0,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
geoliv_49033250332,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14631382766,25.jpg,,0,6,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
noaman_185299094,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dawidpalen_4606134886,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ecnrt_0,30.jpg,30_gt.jpg,1,6,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
apmethodist_1721870018,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
137165360@N08_28391221745,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bluviolin_1576387684,6.jpg,,0,6,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cristic_4846842048,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
vaguardpao_4626793985,5.jpg,,0,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
paul_appleton_50084173893,30.jpg,,0,6,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g787e_0,1.jpg,1_gt.jpg,1,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bsabarnowl_3709270985,10.jpg,,0,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9729qx_0,1.jpg,1_gt.jpg,1,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bluviolin_1575501645,0.jpg,,0,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
chris-warren-photos_17396563681,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
klkay_3604633443,4.jpg,,0,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
videoran_8375565497,4.jpg,,0,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
quiteadept_5105261307,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91js2j_0,7.jpg,7_gt.jpg,1,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90nr8m_0,14.jpg,14_gt.jpg,1,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fvtzk_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
njnationalguard_49156257096,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
esdrasbeleza_44948786592,14.jpg,,0,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dobg3_0,44.jpg,44_gt.jpg,1,6,44_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14983188460,0.jpg,,0,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c957j9n_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9d81o3_0,7.jpg,7_gt.jpg,1,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fva3b_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8zax0v_0,32.jpg,32_gt.jpg,1,6,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92ansy_0,11.jpg,11_gt.jpg,1,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91x9y7_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95h4kd_0,100.jpg,100_gt.jpg,1,6,100_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9d2t1a_0,12.jpg,12_gt.jpg,1,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14651116821,21.jpg,,0,6,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mauroguanandi_35422729433,37.jpg,,0,6,37_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95h4kd_0,115.jpg,115_gt.jpg,1,6,115_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8x3rcx_0,3.jpg,3_gt.jpg,1,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gmaximo_5392538893,14.jpg,,0,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eltpics_6169357266,20.jpg,,0,6,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
doctorow_2140506,31.jpg,,0,6,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91o1ca_0,11.jpg,11_gt.jpg,1,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99g8d8_0,1.jpg,1_gt.jpg,1,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rpmarks_49860215246,6.jpg,,0,6,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
afge_3253343747,4.jpg,,0,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cfau1_orig,47.jpg,,0,6,47_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
youes72_46367093485,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
phoenixpics_75704683,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90zh16_0,2.jpg,2_gt.jpg,1,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
funkymagic_5469104108,38.jpg,,0,6,38_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jhlau_41427601731,13.jpg,,0,6,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nicolas_oddo_36841503696,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
49889874@N05_16538607447,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
altmania_2365856927,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tedxbroadway_48957217503,5.jpg,,0,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8tt7fg_0,12.jpg,12_gt.jpg,1,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tomsen_273293327,31.jpg,,0,6,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cnst8_0,44.jpg,44_gt.jpg,1,6,44_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90d9fr_0,88.jpg,88_gt.jpg,1,6,88_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94xgw2_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1azhe4_orig,16.jpg,,0,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
pekkaja_19551737235,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
7119320@N05_47939169113,4.jpg,,0,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
forthefunofit_9083646895,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c98trtt_0,15.jpg,15_gt.jpg,1,6,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c96bh08_0,23.jpg,23_gt.jpg,1,6,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
damienwalmsley_48258833656,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94vd78_0,4.jpg,4_gt.jpg,1,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gjh0g_0,5.jpg,5_gt.jpg,1,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
njnationalguard_49155777983,8.jpg,,0,6,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
masstravel_7109522655,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
esdrasbeleza_44948786592,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b6yyc_orig,15.jpg,,0,6,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
7119320@N05_47939169113,16.jpg,,0,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
norcalgsprescue_8501481247,18.jpg,,0,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
160578178@N03_27320481228,2.jpg,,0,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wrczy_0,7.jpg,7_gt.jpg,1,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
stampest_3824044621,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
56068758@N00_2636239879,16.jpg,,0,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
140857280@N06_44032291661,20.jpg,,0,6,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c972iqs_0,10.jpg,10_gt.jpg,1,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a9l4s_orig,5.jpg,,0,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ingolauer_50087239021,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosshawkes_5529200729,21.jpg,,0,6,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_9446165686,34.jpg,,0,6,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xbjz3_0,13.jpg,13_gt.jpg,1,6,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mrdoctor_49680019038,25.jpg,,0,6,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dnz7d_0,55.jpg,55_gt.jpg,1,6,55_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosshawkes_5529200729,23.jpg,,0,6,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
worldbank_48925553796,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
chrischabot_11562355036,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
188911888@N07_50088513143,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c928z82_0,21.jpg,21_gt.jpg,1,6,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c9ol1_orig,64.jpg,,0,6,64_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kypmbangi_48627921001,4.jpg,,0,6,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
lilachdan_49860015283,2.jpg,,0,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gkk0s_0,1.jpg,1_gt.jpg,1,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
49889874@N05_16538607447,17.jpg,,0,6,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wcodr_0,19.jpg,19_gt.jpg,1,6,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
115589266@N06_26343554960,2.jpg,,0,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c949b58_0,35.jpg,35_gt.jpg,1,6,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
hmisu_8812612603,24.jpg,,0,6,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
suhajdab_291745247,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
146768838@N02_31864960710,5.jpg,,0,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95kdy8_0,14.jpg,14_gt.jpg,1,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_8208964289,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
usdachina_5080664594,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95h4kd_0,33.jpg,33_gt.jpg,1,6,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c91s2tg_0,108.jpg,108_gt.jpg,1,6,108_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dobg3_0,3.jpg,3_gt.jpg,1,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shankaronline_7294707812,18.jpg,,0,6,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
183926019@N08_50098403067,26.jpg,,0,6,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1aafqb_orig,3.jpg,,0,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
59268554@N05_14037262639,26.jpg,,0,6,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95fx63_0,8.jpg,8_gt.jpg,1,6,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
29233640@N07_49431333696,10.jpg,,0,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8ztmnk_0,27.jpg,27_gt.jpg,1,6,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94fuqy_0,15.jpg,15_gt.jpg,1,6,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
joneboi_5012649552,19.jpg,,0,6,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wziyg_0,1.jpg,1_gt.jpg,1,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_9446165686,14.jpg,,0,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
55604587@N08_31924126006,25.jpg,,0,6,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
154197517@N08_36402471490,15.jpg,,0,6,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
summonedbyfells_22316212939,21.jpg,,0,6,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
peterjr1961_3561329399,8.jpg,,0,6,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shebalso_130683517,10.jpg,,0,6,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
funkymagic_5469104108,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9705ty_0,1.jpg,1_gt.jpg,1,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
matsukin_278267455,22.jpg,,0,6,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cvpy513-14_14571033513,12.jpg,,0,6,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c949b58_0,25.jpg,25_gt.jpg,1,6,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cufxm_0,16.jpg,16_gt.jpg,1,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
miguel_discart_46856589394,30.jpg,,0,6,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shearings_11855266653,9.jpg,,0,6,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tamago-moffle_4873775805,29.jpg,,0,6,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
njnationalguard_49156267311,2.jpg,,0,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9e3ftk_0,16.jpg,16_gt.jpg,1,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14651116821,16.jpg,,0,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
discoverwaikumetecemetery_29887465770,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
97423979@N00_22785945240,11.jpg,,0,6,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bk4fn_0,3.jpg,3_gt.jpg,1,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
itupictures_37272066572,0.jpg,,0,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dcoetzee_3541563043,7.jpg,,0,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a9tss_orig,2.jpg,,0,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g5jrp_0,5.jpg,5_gt.jpg,1,6,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bbmcy_orig,22.jpg,,0,6,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_4703439543,28.jpg,,0,6,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dr5uk_0,2.jpg,2_gt.jpg,1,6,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
145907835@N07_49512451237,34.jpg,,0,6,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95qbrf_0,31.jpg,31_gt.jpg,1,6,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cilly_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94ol6h_0,8.jpg,8_gt.jpg,1,6,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
shawnzlea_2712046653,15.jpg,,0,6,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
10792608@N00_5343965310,16.jpg,,0,6,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9876y4_0,19.jpg,19_gt.jpg,1,6,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ldskater_1049035573,23.jpg,,0,6,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97jfxe_0,3.jpg,3_gt.jpg,1,6,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z2itj_0,0.jpg,0_gt.jpg,1,6,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fdzmf_0,23.jpg,23_gt.jpg,1,6,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8ttxcu_0,23.jpg,23_gt.jpg,1,6,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
fromthevalleys-_18080754552,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gck87_0,14.jpg,14_gt.jpg,1,6,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
21728045@N08_4536985288,1.jpg,,0,6,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kenlund_21400191529,13.jpg,,0,6,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
michaelphams_4649400203,6.jpg,,0,6,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jabella_8042179831,21.jpg,,0,6,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
vexrobotics_27156939071,7.jpg,,0,6,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
