fname,label,fold
Tp_S_CNN_S_N_ind00095_ind00095_10657.pt,1,7
Tp_S_CNN_S_N_ind00096_ind00096_10659.pt,1,7
Tp_S_CNN_S_N_ind20001_ind20001_02261.pt,1,7
Tp_S_CNN_S_N_ind20007_ind20007_01748.pt,1,7
Tp_S_CNN_S_N_ind20018_ind20018_02275.pt,1,7
Tp_S_CNN_S_N_ind20049_ind20049_01790.pt,1,7
Tp_S_CNN_S_N_ind20055_ind20055_01796.pt,1,7
Tp_S_CNN_S_N_nat00032_nat00032_00646.pt,1,7
Tp_S_CNN_S_N_nat00043_nat00043_11069.pt,1,7
Tp_S_CNN_S_N_nat00053_nat00053_00663.pt,1,7
Tp_S_CNN_S_N_nat00060_nat00060_00667.pt,1,7
Tp_S_CNN_S_N_nat00065_nat00065_00671.pt,1,7
Tp_S_CNN_S_N_nat00073_nat00073_10590.pt,1,7
Tp_S_CNN_S_N_nat00088_nat00088_10581.pt,1,7
Tp_S_CNN_S_N_nat00092_nat00092_10594.pt,1,7
Tp_S_NNN_S_N_sec00012_sec00012_00740.pt,1,7
Tp_S_NNN_S_N_sec00013_sec00013_00746.pt,1,7
Tp_S_NNN_S_N_sec00020_sec00020_00761.pt,1,7
Tp_S_NNN_S_N_sec00023_sec00023_00748.pt,1,7
Tp_S_NNN_S_N_sec00024_sec00024_00747.pt,1,7
Tp_S_NNN_S_N_sec00025_sec00025_00773.pt,1,7
Tp_S_NNN_S_N_sec00025_sec00025_01434.pt,1,7
Tp_S_NNN_S_N_sec00025_sec00025_10772.pt,1,7
Tp_S_NNN_S_N_sec00026_sec00026_10767.pt,1,7
Tp_S_NNN_S_N_sec00026_sec00026_10769.pt,1,7
Tp_S_NNN_S_N_sec00026_sec00026_10774.pt,1,7
Tp_S_NNN_S_N_sec00027_sec00027_00048.pt,1,7
Tp_S_NNN_S_N_sec00027_sec00027_10789.pt,1,7
Tp_S_NNN_S_N_sec00028_sec00028_00767.pt,1,7
Tp_S_NNN_S_N_sec00029_sec00029_00803.pt,1,7
Tp_S_NNN_S_N_sec00032_sec00032_00750.pt,1,7
Tp_D_NNN_S_N_cha00099_cha00100_00419.pt,1,7
Tp_D_NNN_S_N_cha10134_pla00049_12203.pt,1,7
Tp_D_NNN_S_N_cha10176_cha10172_12285.pt,1,7
Tp_D_NNN_S_N_cha10187_cha10188_12307.pt,1,7
Tp_D_NNN_S_N_ind00002_cha00040_00422.pt,1,7
Tp_D_NNN_S_N_ind00019_ind00020_00435.pt,1,7
Tp_D_NNN_S_N_ind00053_cha00023_00459.pt,1,7
Tp_D_NNN_S_N_ind00060_ind00058_01349.pt,1,7
Tp_D_NNN_S_N_ind00062_ind00060_10702.pt,1,7
Tp_D_NNN_S_N_ind00070_ind00074_10930.pt,1,7
Tp_D_NNN_S_N_ind00088_ind00066_00483.pt,1,7
Tp_D_NNN_S_N_ind00093_cha00023_00487.pt,1,7
Tp_D_NNN_S_N_ind00097_ind00098_10661.pt,1,7
Tp_D_NNN_S_N_nat00003_cha00096_00623.pt,1,7
Tp_D_NNN_S_N_nat00007_ani00021_00627.pt,1,7
Tp_D_NNN_S_N_nat00010_cha00063_00630.pt,1,7
Tp_D_NNN_S_N_nat00023_cha00030_11086.pt,1,7
Tp_S_NNN_S_N_nat20045_nat20045_02243.pt,1,7
Tp_S_NNN_S_N_nat20047_nat20047_01551.pt,1,7
Tp_S_NNN_S_N_nat20050_nat20050_01554.pt,1,7
Tp_S_NNN_S_N_nat20053_nat20053_01557.pt,1,7
Tp_S_NNN_S_N_nat20055_nat20055_02250.pt,1,7
Tp_S_NNN_S_N_nat20060_nat20060_01564.pt,1,7
Tp_S_NNN_S_N_nat20060_nat20060_02254.pt,1,7
Tp_S_NNN_S_N_nat20061_nat20061_01565.pt,1,7
Tp_S_NNN_S_N_nat20062_nat20062_01566.pt,1,7
Tp_S_NNN_S_N_nat20065_nat20065_01569.pt,1,7
Tp_S_NNN_S_N_nat20065_nat20065_02256.pt,1,7
Tp_S_NNN_S_N_nat20066_nat20066_01570.pt,1,7
Tp_S_NNN_S_N_nat20070_nat20070_01574.pt,1,7
Tp_S_NNN_S_N_nat20073_nat20073_01577.pt,1,7
Tp_S_NNN_S_N_nat20075_nat20075_01579.pt,1,7
Tp_S_NNN_S_N_nat20077_nat20077_01581.pt,1,7
Tp_S_NNN_S_N_nat20083_nat20083_02459.pt,1,7
Tp_S_NNN_S_N_nat20089_nat20089_01593.pt,1,7
Tp_S_NNN_S_N_nat20094_nat20094_01598.pt,1,7
Tp_S_NNN_S_N_nat20094_nat20094_02456.pt,1,7
Tp_S_NNN_S_N_nat20096_nat20096_01600.pt,1,7
Tp_S_NNN_S_N_nat20098_nat20098_02258.pt,1,7
Tp_S_NNN_S_N_nat20099_nat20099_02259.pt,1,7
Tp_S_NNN_S_N_art00056_art00056_01404.pt,1,7
Tp_S_NNN_S_N_art00059_art00059_01234.pt,1,7
Tp_S_NNN_S_N_art00062_art00062_01398.pt,1,7
Tp_S_NNN_S_N_art00063_art00063_01237.pt,1,7
Tp_S_NNN_S_N_art00064_art00064_01236.pt,1,7
Tp_S_NNN_S_N_art00068_art00068_01016.pt,1,7
Tp_S_NNN_S_N_art00072_art00072_01243.pt,1,7
Tp_S_NNN_S_N_art00072_art00072_10523.pt,1,7
Tp_S_NNN_S_N_art00074_art00074_01244.pt,1,7
Tp_S_NNN_S_N_art00075_art00075_10515.pt,1,7
Tp_S_NNN_S_N_art00078_art00078_00532.pt,1,7
Tp_S_NNN_S_N_art00079_art00079_01012.pt,1,7
Tp_S_NNN_S_N_art00080_art00080_00928.pt,1,7
Tp_S_NNN_S_N_art00084_art00084_00534.pt,1,7
Tp_S_NNN_S_N_art00084_art00084_10522.pt,1,7
Tp_S_NNN_S_N_art00088_art00088_01249.pt,1,7
Tp_S_NNN_S_N_art00088_art00088_10325.pt,1,7
Tp_D_NRN_M_N_cha00071_cha00086_11729.pt,1,7
Tp_D_NRN_M_N_cha00094_ani10101_10047.pt,1,7
Tp_D_NRN_M_N_cha00094_cha00070_11508.pt,1,7
Tp_D_NRN_M_N_cha00100_ind00002_10051.pt,1,7
Tp_D_NRN_M_N_cha10112_cha00067_11654.pt,1,7
Tp_D_NRN_M_N_cha10112_cha10110_11546.pt,1,7
Tp_D_NRN_M_N_cha10122_nat10124_12156.pt,1,7
Tp_D_NRN_M_N_cha10122_nat10144_12155.pt,1,7
Tp_D_NRN_M_N_cha10123_nat10139_12193.pt,1,7
Tp_D_NRN_M_N_cha10130_cha00067_12188.pt,1,7
Tp_D_NRN_M_N_cha10141_cha10142_12236.pt,1,7
Tp_D_NRN_M_N_cha10142_cha10141_12233.pt,1,7
Tp_D_NRN_M_N_cha10162_cha00067_12251.pt,1,7
Tp_D_NRN_M_N_cha10162_nat00097_12252.pt,1,7
Tp_D_NRN_M_N_cha10168_cha10180_12302.pt,1,7
Tp_D_NRN_M_N_cha10170_nat10123_12291.pt,1,7
Tp_D_NRN_M_N_cha10170_nat10169_12292.pt,1,7
Tp_D_NRN_M_N_cha10173_cha00070_12276.pt,1,7
Tp_D_NRN_M_N_cha10198_nat10148_12363.pt,1,7
Tp_D_NRN_M_N_ind00014_ind00055_10910.pt,1,7
Tp_D_NRN_M_N_ind00053_cha00036_11777.pt,1,7
Tp_D_NRN_M_N_ind00082_cha00040_11755.pt,1,7
Tp_D_NRN_M_N_ind00084_cha00036_11752.pt,1,7
Tp_D_NRN_M_N_ind00084_cha00063_11753.pt,1,7
Tp_D_NRN_S_N_arc00062_art00025_11492.pt,1,7
Tp_D_NRN_S_N_arc00071_cha00014_11179.pt,1,7
Tp_D_NRN_S_N_arc00075_cha00063_00295.pt,1,7
Tp_D_NRN_S_N_arc10101_ani00095_11170.pt,1,7
Tp_D_NRN_S_N_arc20044_arc20039_01497.pt,1,7
Tp_D_NRN_S_N_art00001_ani00068_00494.pt,1,7
Tp_D_NRN_S_N_art00003_ani00037_00496.pt,1,7
Tp_D_NRN_S_N_art00010_art00014_11842.pt,1,7
Tp_D_NRN_S_N_art00010_art00092_11839.pt,1,7
Tp_D_NRN_S_N_art00012_art00092_11811.pt,1,7
Tp_D_NRN_S_N_art00013_art00082_11816.pt,1,7
Tp_D_NRN_S_N_art00021_ani00005_00503.pt,1,7
Tp_D_NRN_S_N_art00021_art00092_11725.pt,1,7
Tp_D_NRN_S_N_art00023_art00092_11874.pt,1,7
Tp_D_NRN_S_N_art00024_ani00040_00506.pt,1,7
Tp_D_NRN_S_N_art00024_ind00098_01424.pt,1,7
Tp_D_NRN_S_N_art00025_ani10123_11689.pt,1,7
Tp_D_NRN_S_N_art00025_cha00026_11681.pt,1,7
Tp_D_NRN_S_N_art00033_ani00013_00511.pt,1,7
Tp_D_NRN_S_N_art00034_ani00013_00512.pt,1,7
Tp_D_NRN_S_N_art00034_ani00058_01420.pt,1,7
Tp_D_NRN_S_N_art00037_cha00096_00515.pt,1,7
Tp_D_NRN_S_N_art00041_ani00005_01413.pt,1,7
Tp_D_NRN_S_N_art00050_cha00026_00522.pt,1,7
Tp_S_CNN_M_N_pla00094_pla00094_10450.pt,1,7
Tp_S_CNN_M_N_pla00094_pla00094_10614.pt,1,7
Tp_S_CNN_M_N_pla00095_pla00095_10609.pt,1,7
Tp_S_CNN_M_N_pla00098_pla00098_10617.pt,1,7
Tp_S_CNN_M_N_pla10116_pla10116_10602.pt,1,7
Tp_S_CNN_M_N_sec00017_sec00017_10784.pt,1,7
Tp_S_CNN_M_N_sec00018_sec00018_10793.pt,1,7
Tp_S_CNN_M_N_sec00019_sec00019_10796.pt,1,7
Tp_S_CNN_M_N_sec00042_sec00042_10493.pt,1,7
Tp_S_CNN_M_N_sec00043_sec00043_10491.pt,1,7
Tp_S_CNN_M_N_sec00044_sec00044_10584.pt,1,7
Tp_S_CNN_M_N_sec00046_sec00046_10509.pt,1,7
Tp_S_CNN_M_N_sec00047_sec00047_10585.pt,1,7
Tp_S_CNN_M_N_sec00081_sec00081_10351.pt,1,7
Tp_D_NRN_S_N_cha00020_art10102_11181.pt,1,7
Tp_D_NRN_S_N_cha00027_ani10123_11685.pt,1,7
Tp_D_NRN_S_N_cha00028_ani00068_10043.pt,1,7
Tp_D_NRN_S_N_cha00028_ani10123_11686.pt,1,7
Tp_D_NRN_S_N_cha00029_pla00033_10991.pt,1,7
Tp_D_NRN_S_N_cha00030_ani00079_00350.pt,1,7
Tp_D_NRN_S_N_cha00035_cha00040_00355.pt,1,7
Tp_D_NRN_S_N_cha00039_cha00040_11012.pt,1,7
Tp_D_NRN_S_N_cha00040_ani00013_00360.pt,1,7
Tp_D_NRN_S_N_cha00041_cha00042_11010.pt,1,7
Tp_D_NRN_S_N_cha00042_cha00041_11011.pt,1,7
Tp_D_NRN_S_N_cha00050_ani10123_11688.pt,1,7
Tp_D_NRN_S_N_cha00053_art00092_11722.pt,1,7
Tp_D_NRN_S_N_cha00054_cha00086_11719.pt,1,7
Tp_D_NRN_S_N_cha00062_art00092_11717.pt,1,7
Tp_D_NRN_S_N_cha00071_ani10123_11754.pt,1,7
Tp_S_NRN_S_N_art20066_art20066_01872.pt,1,7
Tp_S_NRN_S_N_art20082_art20082_02314.pt,1,7
Tp_S_NRN_S_N_art20086_art20086_02311.pt,1,7
Tp_S_NRN_S_N_art20087_art20087_01893.pt,1,7
Tp_S_NRN_S_N_art20087_art20087_02310.pt,1,7
Tp_S_NRN_S_N_art20092_art20092_01898.pt,1,7
Tp_S_NRN_S_N_art20094_art20094_01900.pt,1,7
Tp_S_NRN_S_N_cha00002_cha00002_11171.pt,1,7
Tp_S_NRN_S_N_cha00004_cha00004_00324.pt,1,7
Tp_S_NRN_S_N_cha00011_cha00011_10309.pt,1,7
Tp_S_NRN_S_N_cha00025_cha00025_10725.pt,1,7
Tp_S_NRN_S_N_cha00036_cha00036_11736.pt,1,7
Tp_S_NRN_S_N_cha00037_cha00037_00357.pt,1,7
Tp_S_NRN_S_N_cha00039_cha00039_11013.pt,1,7
Tp_S_NRD_S_N_pla00059_pla00059_00591.pt,1,7
Tp_S_NRD_S_N_pla20003_pla20003_01903.pt,1,7
Tp_S_NRD_S_N_pla20007_pla20007_01907.pt,1,7
Tp_S_NRD_S_N_pla20018_pla20018_01918.pt,1,7
Tp_S_NRD_S_N_pla20018_pla20018_02489.pt,1,7
Tp_S_NRD_S_N_pla20019_pla20019_02390.pt,1,7
Tp_S_NRD_S_N_sec00053_sec00053_00074.pt,1,7
Tp_S_NRD_S_O_arc00035_arc00035_01100.pt,1,7
Tp_S_NRD_S_O_pla20057_pla20057_01957.pt,1,7
Tp_S_NRN_M_B_ani00029_ani00029_20121.pt,1,7
Tp_S_NRN_M_B_cha10125_cha10125_12162.pt,1,7
Tp_S_NRN_M_B_pla00041_pla00041_10977.pt,1,7
Tp_S_NRN_M_N_ani00076_ani00076_10502.pt,1,7
Tp_S_NRN_M_N_arc00055_arc00055_10392.pt,1,7
Tp_S_NRN_M_N_arc00056_arc00056_10393.pt,1,7
Tp_S_NRN_M_N_arc00078_arc00078_11878.pt,1,7
Tp_S_NRN_M_N_arc00082_arc00082_11520.pt,1,7
Tp_S_CNN_S_N_ani00052_ani00052_00172.pt,1,7
Tp_S_CNN_S_N_ani00055_ani00055_00175.pt,1,7
Tp_S_CNN_S_N_ani00077_ani00077_10719.pt,1,7
Tp_S_CNN_S_N_ani00079_ani00079_00821.pt,1,7
Tp_S_CNN_S_N_ani00080_ani00080_00820.pt,1,7
Tp_S_CNN_S_N_ani00090_ani00090_00210.pt,1,7
Tp_S_CNN_S_N_ani00100_ani00100_01252.pt,1,7
Tp_S_CNN_S_N_ani10180_ani10180_12424.pt,1,7
Tp_S_CNN_S_N_ani10196_ani10196_12404.pt,1,7
Tp_S_CNN_S_N_ani10204_ani10204_12416.pt,1,7
Tp_S_CNN_S_N_ani10221_ani10221_12392.pt,1,7
Tp_S_CNN_S_N_ani20012_ani20012_02055.pt,1,7
Tp_S_CNN_S_N_ani20018_ani20018_02061.pt,1,7
Tp_S_NRN_S_N_nat10105_nat10105_11347.pt,1,7
Tp_S_NRN_S_N_nat10131_nat10131_11900.pt,1,7
Tp_S_NRN_S_N_nat10134_nat10134_11911.pt,1,7
Tp_S_NRN_S_N_nat10138_nat10138_11939.pt,1,7
Tp_S_NRN_S_N_nat10141_nat10141_11959.pt,1,7
Tp_S_NRN_S_N_nat10144_nat10144_11963.pt,1,7
Tp_S_NRN_S_N_nat10144_nat10144_11973.pt,1,7
Tp_S_NRN_S_N_nat20001_nat20001_02201.pt,1,7
Tp_S_NRN_S_N_nat20011_nat20011_01515.pt,1,7
Tp_S_NRN_S_N_nat20013_nat20013_01517.pt,1,7
Tp_S_NRN_S_N_nat20018_nat20018_02218.pt,1,7
Tp_S_NRN_S_N_nat20023_nat20023_02223.pt,1,7
Tp_S_NRN_S_N_nat20032_nat20032_01536.pt,1,7
Tp_S_NRN_S_N_nat20034_nat20034_01538.pt,1,7
Tp_S_NND_S_N_ani00072_ani00072_00192.pt,1,7
Tp_S_NND_S_N_ani00086_ani00086_00815.pt,1,7
Tp_S_NND_S_N_ani00088_ani00088_00208.pt,1,7
Tp_S_NND_S_N_ani20015_ani20015_02058.pt,1,7
Tp_S_NND_S_N_ani20025_ani20025_02068.pt,1,7
Tp_S_NND_S_N_ani20029_ani20029_02072.pt,1,7
Tp_S_NND_S_N_ani20035_ani20035_02442.pt,1,7
Tp_S_NND_S_N_ani20051_ani20051_02094.pt,1,7
Tp_S_NND_S_N_ani20055_ani20055_02098.pt,1,7
Tp_S_NND_S_N_arc00008_arc00008_00228.pt,1,7
Tp_S_NND_S_N_arc00012_arc00012_01111.pt,1,7
Tp_S_NND_S_N_arc00019_arc00019_01117.pt,1,7
Tp_S_NND_S_N_arc20005_arc20005_02153.pt,1,7
Tp_D_NRN_S_B_art00096_ani00070_01385.pt,1,7
Tp_D_NRN_S_B_art00100_cha00026_01381.pt,1,7
Tp_D_NRN_S_B_cha00023_cha00022_20075.pt,1,7
Tp_D_NRN_S_B_cha00026_pla00009_00346.pt,1,7
Tp_D_NRN_S_B_cha00034_cha00040_00354.pt,1,7
Tp_D_NRN_S_B_cha00036_cha00070_11738.pt,1,7
Tp_D_NRN_S_B_cha00042_cha00040_00362.pt,1,7
Tp_D_NRN_S_B_cha00065_txt00068_10177.pt,1,7
Tp_D_NRN_S_B_cha00077_ani00023_00397.pt,1,7
Tp_D_NRN_S_B_cha10125_pla00050_12163.pt,1,7
Tp_D_NRN_S_B_ind00017_ind00098_00003.pt,1,8
Tp_D_NRN_S_B_ind00024_art00047_00020.pt,1,8
Tp_D_NRN_S_B_ind00046_cha00023_00454.pt,1,8
Tp_D_NRN_S_B_ind00054_cha00050_00460.pt,1,8
Tp_D_NRN_S_B_ind00055_cha00040_00461.pt,1,8
Tp_D_NRN_S_B_ind00057_ind00018_00463.pt,1,8
Tp_D_NRN_S_B_ind00063_ani00069_00466.pt,1,8
Tp_D_NRN_S_B_ind00064_ani00069_00467.pt,1,8
Tp_S_CRN_M_N_pla00092_pla00092_10608.pt,1,8
Tp_S_CRN_M_N_sec00053_sec00053_11243.pt,1,8
Tp_S_CRN_M_N_txt00007_txt00007_10841.pt,1,8
Tp_S_CRN_M_N_txt00073_txt00073_11304.pt,1,8
Tp_S_CRN_M_N_txt00073_txt00073_11305.pt,1,8
Tp_S_CRN_M_N_txt00083_txt00083_10864.pt,1,8
Tp_S_CRN_M_N_txt00084_txt00084_11301.pt,1,8
Tp_S_CRN_M_O_ind00064_ind00064_10686.pt,1,8
Tp_S_CRN_S_B_arc00001_arc00001_11183.pt,1,8
Tp_S_CRN_S_B_arc00004_arc00004_11172.pt,1,8
Tp_S_CRN_S_B_arc00065_arc00065_11451.pt,1,8
Tp_S_CRN_S_B_arc00076_arc00076_11189.pt,1,8
Tp_S_CRN_S_B_cha00021_cha00021_20025.pt,1,8
Tp_S_CRN_S_B_cha10114_cha10114_12176.pt,1,8
Tp_S_CRN_S_B_ind00037_ind00037_10872.pt,1,8
Tp_S_CRN_S_B_pla00039_pla00039_10980.pt,1,8
Tp_S_CRN_S_B_pla00057_pla00057_11210.pt,1,8
Tp_S_CRN_S_B_pla10002_pla10002_20045.pt,1,8
Tp_S_CRN_S_B_sec00060_sec00060_11266.pt,1,8
Tp_S_CNN_S_N_pla20062_pla20062_01962.pt,1,8
Tp_S_CNN_S_N_pla20068_pla20068_01968.pt,1,8
Tp_S_CNN_S_N_pla20069_pla20069_01969.pt,1,8
Tp_S_CNN_S_N_pla20069_pla20069_02366.pt,1,8
Tp_S_CNN_S_N_sec00008_sec00008_10800.pt,1,8
Tp_S_CNN_S_N_sec00022_sec00022_00043.pt,1,8
Tp_S_CNN_S_N_sec00034_sec00034_11248.pt,1,8
Tp_S_CNN_S_N_sec00055_sec00055_11236.pt,1,8
Tp_S_CNN_S_N_sec00066_sec00066_11257.pt,1,8
Tp_S_CNN_S_N_sec00076_sec00076_00097.pt,1,8
Tp_S_CNN_S_N_sec00087_sec00087_10362.pt,1,8
Tp_S_CNN_S_N_sec00089_sec00089_10357.pt,1,8
Tp_S_CNN_S_N_sec20002_sec20002_02115.pt,1,8
Tp_S_CNN_S_N_sec20003_sec20003_02114.pt,1,8
Tp_S_CNN_S_N_sec20015_sec20015_01605.pt,1,8
Tp_S_CNN_S_N_sec20039_sec20039_02448.pt,1,8
Tp_S_NRN_S_N_arc20064_arc20064_01704.pt,1,8
Tp_S_NRN_S_N_arc20067_arc20067_01707.pt,1,8
Tp_S_NRN_S_N_arc20068_arc20068_01708.pt,1,8
Tp_S_NRN_S_N_arc20072_arc20072_01712.pt,1,8
Tp_S_NRN_S_N_arc20077_arc20077_01717.pt,1,8
Tp_S_NRN_S_N_arc20078_arc20078_01718.pt,1,8
Tp_S_NRN_S_N_arc20083_arc20083_01723.pt,1,8
Tp_S_NRN_S_N_arc20085_arc20085_02416.pt,1,8
Tp_S_NRN_S_N_arc20096_arc20096_01736.pt,1,8
Tp_S_NRN_S_N_arc20098_arc20098_01738.pt,1,8
Tp_S_NRN_S_N_art00002_art00002_00919.pt,1,8
Tp_S_NRN_S_N_art00003_art00003_10754.pt,1,8
Tp_S_NRN_S_N_art00017_art00017_01429.pt,1,8
Tp_S_NRN_S_N_art00019_art00019_10275.pt,1,8
Tp_S_NRN_S_N_art00019_art00019_10276.pt,1,8
Tp_S_NRN_S_N_art00030_art00030_01217.pt,1,8
Tp_S_NRN_S_N_art00036_art00036_00514.pt,1,8
Tp_S_NRN_S_N_art00043_art00043_01227.pt,1,8
Tp_S_NRN_S_N_art00047_art00047_01022.pt,1,8
Tp_S_NRN_S_N_art00077_art00077_11712.pt,1,8
Tp_S_NND_S_N_sec00069_sec00069_00090.pt,1,8
Tp_S_NND_S_N_sec20009_sec20009_02119.pt,1,8
Tp_S_NND_S_N_sec20022_sec20022_01612.pt,1,8
Tp_S_NND_S_N_sec20027_sec20027_01617.pt,1,8
Tp_S_NND_S_N_sec20029_sec20029_01619.pt,1,8
Tp_S_NND_S_N_sec20059_sec20059_01649.pt,1,8
Tp_S_NND_S_N_sec20068_sec20068_01658.pt,1,8
Tp_S_NND_S_N_sec20099_sec20099_01689.pt,1,8
Tp_S_NNN_M_B_arc10118_arc10118_10780.pt,1,8
Tp_S_NNN_M_B_arc10129_arc10129_11893.pt,1,8
Tp_S_NNN_M_N_ani00017_ani00017_10209.pt,1,8
Tp_S_NNN_M_N_ani00020_ani00020_10211.pt,1,8
Tp_S_NNN_M_N_ani00021_ani00021_00141.pt,1,8
Tp_S_NNN_M_N_ani00022_ani00022_10208.pt,1,8
Tp_S_NNN_M_N_ani00058_ani00058_11505.pt,1,8
Tp_S_NNN_M_N_ani00074_ani00074_10444.pt,1,8
Tp_S_NNN_S_N_txt00088_txt00088_01296.pt,1,8
Tp_S_NNN_S_N_txt00092_txt00092_11331.pt,1,8
Tp_S_NNN_S_O_ani00011_ani00011_00835.pt,1,8
Tp_S_NNN_S_O_ani00021_ani00021_20026.pt,1,8
Tp_S_NNN_S_O_ani00067_ani00067_00828.pt,1,8
Tp_S_NNN_S_O_ani00072_ani00072_00826.pt,1,8
Tp_S_NNN_S_O_ani00077_ani00077_00823.pt,1,8
Tp_S_NNN_S_O_arc00023_arc00023_01099.pt,1,8
Tp_S_NNN_S_O_cha00055_cha00055_11728.pt,1,8
Tp_S_NNN_S_O_nat00053_nat00053_00969.pt,1,8
Tp_S_NNN_S_O_pla00020_pla00020_20039.pt,1,8
Tp_S_NNN_S_O_sec00043_sec00043_00796.pt,1,8
Tp_S_NRD_M_N_nat10135_nat10135_11915.pt,1,8
Tp_S_NRD_S_B_ani00023_ani00023_00143.pt,1,8
Tp_S_NNN_S_N_cha10193_cha10193_12320.pt,1,8
Tp_S_NNN_S_N_cha10199_cha10199_12360.pt,1,8
Tp_S_NNN_S_N_cha10202_cha10202_12356.pt,1,8
Tp_S_NNN_S_N_cha10209_cha10209_12334.pt,1,8
Tp_S_NNN_S_N_cha10211_cha10211_12331.pt,1,8
Tp_S_NNN_S_N_cha20005_cha20005_02004.pt,1,8
Tp_S_NNN_S_N_cha20006_cha20006_02420.pt,1,8
Tp_S_NNN_S_N_cha20010_cha20010_02009.pt,1,8
Tp_S_NNN_S_N_cha20010_cha20010_02424.pt,1,8
Tp_S_NNN_S_N_cha20012_cha20012_02011.pt,1,8
Tp_S_NNN_S_N_cha20016_cha20016_02015.pt,1,8
Tp_S_NNN_S_N_cha20024_cha20024_02023.pt,1,8
Tp_S_NNN_S_N_cha20026_cha20026_02025.pt,1,8
Tp_S_NNN_S_N_cha20029_cha20029_02028.pt,1,8
Tp_S_NNN_S_N_cha20029_cha20029_02428.pt,1,8
Tp_S_NNN_S_N_nat00075_nat00075_00981.pt,1,8
Tp_S_NNN_S_N_nat00078_nat00078_00675.pt,1,8
Tp_S_NNN_S_N_nat00081_nat00081_00677.pt,1,8
Tp_S_NNN_S_N_nat00084_nat00084_00679.pt,1,8
Tp_S_NNN_S_N_nat00086_nat00086_00681.pt,1,8
Tp_S_NNN_S_N_nat00087_nat00087_00009.pt,1,8
Tp_S_NNN_S_N_nat00091_nat00091_00683.pt,1,8
Tp_S_NNN_S_N_nat10107_nat10107_11348.pt,1,8
Tp_S_NNN_S_N_nat10117_nat10117_11342.pt,1,8
Tp_S_NNN_S_N_nat10142_nat10142_11960.pt,1,8
Tp_S_NNN_S_N_nat10142_nat10142_11961.pt,1,8
Tp_S_NNN_S_N_nat10145_nat10145_11976.pt,1,8
Tp_S_NNN_S_N_nat10146_nat10146_11992.pt,1,8
Tp_S_NNN_S_N_nat10157_nat10157_12039.pt,1,8
Tp_S_NRN_S_N_pla10126_pla10126_12126.pt,1,8
Tp_S_NRN_S_N_pla10126_pla10126_12128.pt,1,8
Tp_S_NRN_S_N_pla10127_pla10127_12138.pt,1,8
Tp_S_NRN_S_N_pla20022_pla20022_01922.pt,1,8
Tp_S_NRN_S_N_pla20023_pla20023_01923.pt,1,8
Tp_S_NRN_S_N_pla20025_pla20025_01925.pt,1,8
Tp_S_NRN_S_N_pla20027_pla20027_01927.pt,1,8
Tp_S_NRN_S_N_pla20029_pla20029_01929.pt,1,8
Tp_S_NRN_S_N_pla20036_pla20036_01936.pt,1,8
Tp_S_NRN_S_N_pla20042_pla20042_02383.pt,1,8
Tp_S_NRN_S_N_pla20045_pla20045_01945.pt,1,8
Tp_S_NRN_S_N_pla20051_pla20051_01951.pt,1,8
Tp_S_NRN_S_N_pla20060_pla20060_01960.pt,1,8
Tp_S_NRN_S_N_pla20061_pla20061_01961.pt,1,8
Tp_S_NRN_S_N_pla20072_pla20072_02364.pt,1,8
Tp_S_NRN_S_N_pla20078_pla20078_01978.pt,1,8
Tp_S_CNN_S_N_art20079_art20079_01885.pt,1,8
Tp_S_CNN_S_N_art20091_art20091_01897.pt,1,8
Tp_S_CNN_S_N_cha00009_cha00009_00329.pt,1,8
Tp_S_CNN_S_N_cha00033_cha00033_00353.pt,1,8
Tp_S_CNN_S_N_cha00053_cha00053_11721.pt,1,8
Tp_S_CNN_S_N_cha00057_cha00057_10112.pt,1,8
Tp_S_CNN_S_N_cha00057_cha00057_10113.pt,1,8
Tp_S_CNN_S_N_cha00064_cha00064_11018.pt,1,8
Tp_S_CNN_S_N_cha00072_cha00072_11025.pt,1,8
Tp_S_CNN_S_N_cha00100_cha00100_10157.pt,1,8
Tp_S_CNN_S_N_cha10115_cha10115_12174.pt,1,8
Tp_S_CNN_S_N_cha10118_cha10118_12196.pt,1,8
Tp_S_CNN_S_N_cha10124_cha10124_12154.pt,1,8
Tp_S_CNN_S_N_cha10127_cha10127_12183.pt,1,8
Tp_S_CNN_S_N_cha10137_cha10137_12209.pt,1,8
Tp_S_NNN_S_N_cha00041_cha00041_00361.pt,1,8
Tp_S_NNN_S_N_cha00041_cha00041_00850.pt,1,8
Tp_S_NNN_S_N_cha00043_cha00043_00363.pt,1,8
Tp_S_NNN_S_N_cha00045_cha00045_00365.pt,1,8
Tp_S_NNN_S_N_cha00046_cha00046_00366.pt,1,8
Tp_S_NNN_S_N_cha00049_cha00049_11001.pt,1,8
Tp_S_NNN_S_N_cha00055_cha00055_00853.pt,1,8
Tp_S_NNN_S_N_cha00058_cha00058_00854.pt,1,8
Tp_S_NNN_S_N_cha00065_cha00065_00385.pt,1,8
Tp_S_NNN_S_N_cha00066_cha00066_10321.pt,1,8
Tp_S_NNN_S_N_cha00071_cha00071_00859.pt,1,8
Tp_S_NNN_S_N_cha00073_cha00073_00861.pt,1,8
Tp_S_NNN_S_N_cha00078_cha00078_00863.pt,1,8
Tp_S_NNN_S_N_cha00079_cha00079_00864.pt,1,8
Tp_S_NNN_S_N_cha00080_cha00080_00865.pt,1,8
