image_patch,mask_patch,label,fold,ela,data_root
image/original_NC2016_0643.jpg,,0,0,image/original_NC2016_0643_ela.jpg,NIST16/nist16_full
image/original_NC2016_0651.jpg,,0,0,image/original_NC2016_0651_ela.jpg,NIST16/nist16_full
image/original_NC2016_0654.jpg,,0,0,image/original_NC2016_0654_ela.jpg,NIST16/nist16_full
image/original_NC2016_0662.jpg,,0,0,image/original_NC2016_0662_ela.jpg,NIST16/nist16_full
image/original_NC2016_0665.jpg,,0,0,image/original_NC2016_0665_ela.jpg,NIST16/nist16_full
image/original_NC2016_0676.jpg,,0,0,image/original_NC2016_0676_ela.jpg,NIST16/nist16_full
image/original_NC2016_0705.jpg,,0,0,image/original_NC2016_0705_ela.jpg,NIST16/nist16_full
image/original_NC2016_0718.jpg,,0,0,image/original_NC2016_0718_ela.jpg,NIST16/nist16_full
image/original_NC2016_0729.jpg,,0,0,image/original_NC2016_0729_ela.jpg,NIST16/nist16_full
image/original_NC2016_0736.jpg,,0,0,image/original_NC2016_0736_ela.jpg,NIST16/nist16_full
image/original_NC2016_0767.jpg,,0,0,image/original_NC2016_0767_ela.jpg,NIST16/nist16_full
image/original_NC2016_0802.jpg,,0,0,image/original_NC2016_0802_ela.jpg,NIST16/nist16_full
image/original_NC2016_0804.jpg,,0,0,image/original_NC2016_0804_ela.jpg,NIST16/nist16_full
image/original_NC2016_0823.jpg,,0,0,image/original_NC2016_0823_ela.jpg,NIST16/nist16_full
image/original_NC2016_0881.jpg,,0,0,image/original_NC2016_0881_ela.jpg,NIST16/nist16_full
image/original_NC2016_0891.jpg,,0,0,image/original_NC2016_0891_ela.jpg,NIST16/nist16_full
image/original_NC2016_0911.jpg,,0,0,image/original_NC2016_0911_ela.jpg,NIST16/nist16_full
image/original_NC2016_0925.jpg,,0,0,image/original_NC2016_0925_ela.jpg,NIST16/nist16_full
image/original_NC2016_0929.jpg,,0,0,image/original_NC2016_0929_ela.jpg,NIST16/nist16_full
image/original_NC2016_0943.jpg,,0,0,image/original_NC2016_0943_ela.jpg,NIST16/nist16_full
image/original_NC2016_0958.jpg,,0,0,image/original_NC2016_0958_ela.jpg,NIST16/nist16_full
image/original_NC2016_0984.jpg,,0,0,image/original_NC2016_0984_ela.jpg,NIST16/nist16_full
image/original_NC2016_0995.jpg,,0,0,image/original_NC2016_0995_ela.jpg,NIST16/nist16_full
image/original_NC2016_1024.jpg,,0,0,image/original_NC2016_1024_ela.jpg,NIST16/nist16_full
image/original_NC2016_1041.jpg,,0,0,image/original_NC2016_1041_ela.jpg,NIST16/nist16_full
image/original_NC2016_1050.jpg,,0,0,image/original_NC2016_1050_ela.jpg,NIST16/nist16_full
image/original_NC2016_1064.jpg,,0,0,image/original_NC2016_1064_ela.jpg,NIST16/nist16_full
image/original_NC2016_1066.jpg,,0,0,image/original_NC2016_1066_ela.jpg,NIST16/nist16_full
image/original_NC2016_1070.jpg,,0,1,image/original_NC2016_1070_ela.jpg,NIST16/nist16_full
image/original_NC2016_1075.jpg,,0,1,image/original_NC2016_1075_ela.jpg,NIST16/nist16_full
image/original_NC2016_1077.jpg,,0,1,image/original_NC2016_1077_ela.jpg,NIST16/nist16_full
image/original_NC2016_1085.jpg,,0,1,image/original_NC2016_1085_ela.jpg,NIST16/nist16_full
image/original_NC2016_1091.jpg,,0,1,image/original_NC2016_1091_ela.jpg,NIST16/nist16_full
image/original_NC2016_1104.jpg,,0,1,image/original_NC2016_1104_ela.jpg,NIST16/nist16_full
image/original_NC2016_1111.jpg,,0,1,image/original_NC2016_1111_ela.jpg,NIST16/nist16_full
image/original_NC2016_1117.jpg,,0,1,image/original_NC2016_1117_ela.jpg,NIST16/nist16_full
image/original_NC2016_1121.jpg,,0,1,image/original_NC2016_1121_ela.jpg,NIST16/nist16_full
image/original_NC2016_1131.jpg,,0,1,image/original_NC2016_1131_ela.jpg,NIST16/nist16_full
image/original_NC2016_1138.jpg,,0,1,image/original_NC2016_1138_ela.jpg,NIST16/nist16_full
image/original_NC2016_1140.jpg,,0,1,image/original_NC2016_1140_ela.jpg,NIST16/nist16_full
image/original_NC2016_1154.jpg,,0,1,image/original_NC2016_1154_ela.jpg,NIST16/nist16_full
image/original_NC2016_1161.jpg,,0,1,image/original_NC2016_1161_ela.jpg,NIST16/nist16_full
image/original_NC2016_1162.jpg,,0,1,image/original_NC2016_1162_ela.jpg,NIST16/nist16_full
image/original_NC2016_1168.jpg,,0,1,image/original_NC2016_1168_ela.jpg,NIST16/nist16_full
image/original_NC2016_1169.jpg,,0,1,image/original_NC2016_1169_ela.jpg,NIST16/nist16_full
image/original_NC2016_1172.jpg,,0,1,image/original_NC2016_1172_ela.jpg,NIST16/nist16_full
image/original_NC2016_1176.jpg,,0,1,image/original_NC2016_1176_ela.jpg,NIST16/nist16_full
image/original_NC2016_1190.jpg,,0,1,image/original_NC2016_1190_ela.jpg,NIST16/nist16_full
image/original_NC2016_1227.jpg,,0,1,image/original_NC2016_1227_ela.jpg,NIST16/nist16_full
image/original_NC2016_1233.jpg,,0,1,image/original_NC2016_1233_ela.jpg,NIST16/nist16_full
image/original_NC2016_1256.jpg,,0,1,image/original_NC2016_1256_ela.jpg,NIST16/nist16_full
image/original_NC2016_1273.jpg,,0,1,image/original_NC2016_1273_ela.jpg,NIST16/nist16_full
image/original_NC2016_1302.jpg,,0,1,image/original_NC2016_1302_ela.jpg,NIST16/nist16_full
image/original_NC2016_1307.jpg,,0,1,image/original_NC2016_1307_ela.jpg,NIST16/nist16_full
image/original_NC2016_1308.jpg,,0,1,image/original_NC2016_1308_ela.jpg,NIST16/nist16_full
image/original_NC2016_1362.jpg,,0,1,image/original_NC2016_1362_ela.jpg,NIST16/nist16_full
image/original_NC2016_1392.jpg,,0,1,image/original_NC2016_1392_ela.jpg,NIST16/nist16_full
image/original_NC2016_1421.jpg,,0,1,image/original_NC2016_1421_ela.jpg,NIST16/nist16_full
image/original_NC2016_1422.jpg,,0,1,image/original_NC2016_1422_ela.jpg,NIST16/nist16_full
image/original_NC2016_1432.jpg,,0,1,image/original_NC2016_1432_ela.jpg,NIST16/nist16_full
image/original_NC2016_1436.jpg,,0,1,image/original_NC2016_1436_ela.jpg,NIST16/nist16_full
image/original_NC2016_1454.jpg,,0,1,image/original_NC2016_1454_ela.jpg,NIST16/nist16_full
image/original_NC2016_1483.jpg,,0,1,image/original_NC2016_1483_ela.jpg,NIST16/nist16_full
image/original_NC2016_1484.jpg,,0,1,image/original_NC2016_1484_ela.jpg,NIST16/nist16_full
image/original_NC2016_1495.jpg,,0,1,image/original_NC2016_1495_ela.jpg,NIST16/nist16_full
image/original_NC2016_1508.jpg,,0,1,image/original_NC2016_1508_ela.jpg,NIST16/nist16_full
image/original_NC2016_1518.jpg,,0,1,image/original_NC2016_1518_ela.jpg,NIST16/nist16_full
image/original_NC2016_1536.jpg,,0,1,image/original_NC2016_1536_ela.jpg,NIST16/nist16_full
image/original_NC2016_1554.jpg,,0,1,image/original_NC2016_1554_ela.jpg,NIST16/nist16_full
image/original_NC2016_1573.jpg,,0,1,image/original_NC2016_1573_ela.jpg,NIST16/nist16_full
image/original_NC2016_1587.jpg,,0,1,image/original_NC2016_1587_ela.jpg,NIST16/nist16_full
image/original_NC2016_1608.jpg,,0,1,image/original_NC2016_1608_ela.jpg,NIST16/nist16_full
image/original_NC2016_1624.jpg,,0,1,image/original_NC2016_1624_ela.jpg,NIST16/nist16_full
image/original_NC2016_1637.jpg,,0,1,image/original_NC2016_1637_ela.jpg,NIST16/nist16_full
image/original_NC2016_1638.jpg,,0,1,image/original_NC2016_1638_ela.jpg,NIST16/nist16_full
image/original_NC2016_1646.jpg,,0,1,image/original_NC2016_1646_ela.jpg,NIST16/nist16_full
image/original_NC2016_1649.jpg,,0,1,image/original_NC2016_1649_ela.jpg,NIST16/nist16_full
image/original_NC2016_1669.jpg,,0,1,image/original_NC2016_1669_ela.jpg,NIST16/nist16_full
image/original_NC2016_1676.jpg,,0,1,image/original_NC2016_1676_ela.jpg,NIST16/nist16_full
image/original_NC2016_1683.jpg,,0,1,image/original_NC2016_1683_ela.jpg,NIST16/nist16_full
image/original_NC2016_1686.jpg,,0,1,image/original_NC2016_1686_ela.jpg,NIST16/nist16_full
image/original_NC2016_1689.jpg,,0,1,image/original_NC2016_1689_ela.jpg,NIST16/nist16_full
image/original_NC2016_1690.jpg,,0,1,image/original_NC2016_1690_ela.jpg,NIST16/nist16_full
image/original_NC2016_1691.jpg,,0,1,image/original_NC2016_1691_ela.jpg,NIST16/nist16_full
image/original_NC2016_1692.jpg,,0,1,image/original_NC2016_1692_ela.jpg,NIST16/nist16_full
image/original_NC2016_1715.jpg,,0,1,image/original_NC2016_1715_ela.jpg,NIST16/nist16_full
image/original_NC2016_1717.jpg,,0,1,image/original_NC2016_1717_ela.jpg,NIST16/nist16_full
image/original_NC2016_1736.jpg,,0,1,image/original_NC2016_1736_ela.jpg,NIST16/nist16_full
image/original_NC2016_1753.jpg,,0,1,image/original_NC2016_1753_ela.jpg,NIST16/nist16_full
image/original_NC2016_1756.jpg,,0,1,image/original_NC2016_1756_ela.jpg,NIST16/nist16_full
image/original_NC2016_1761.jpg,,0,1,image/original_NC2016_1761_ela.jpg,NIST16/nist16_full
image/original_NC2016_1793.jpg,,0,1,image/original_NC2016_1793_ela.jpg,NIST16/nist16_full
image/original_NC2016_1806.jpg,,0,1,image/original_NC2016_1806_ela.jpg,NIST16/nist16_full
image/original_NC2016_1809.jpg,,0,1,image/original_NC2016_1809_ela.jpg,NIST16/nist16_full
image/original_NC2016_1812.jpg,,0,1,image/original_NC2016_1812_ela.jpg,NIST16/nist16_full
image/original_NC2016_1817.jpg,,0,1,image/original_NC2016_1817_ela.jpg,NIST16/nist16_full
image/original_NC2016_1821.jpg,,0,1,image/original_NC2016_1821_ela.jpg,NIST16/nist16_full
image/original_NC2016_1822.jpg,,0,1,image/original_NC2016_1822_ela.jpg,NIST16/nist16_full
image/original_NC2016_1829.jpg,,0,1,image/original_NC2016_1829_ela.jpg,NIST16/nist16_full
image/original_NC2016_1847.jpg,,0,1,image/original_NC2016_1847_ela.jpg,NIST16/nist16_full
image/original_NC2016_1853.jpg,,0,1,image/original_NC2016_1853_ela.jpg,NIST16/nist16_full
image/original_NC2016_1854.jpg,,0,1,image/original_NC2016_1854_ela.jpg,NIST16/nist16_full
image/original_NC2016_1898.jpg,,0,1,image/original_NC2016_1898_ela.jpg,NIST16/nist16_full
image/original_NC2016_1921.jpg,,0,1,image/original_NC2016_1921_ela.jpg,NIST16/nist16_full
image/original_NC2016_1935.jpg,,0,1,image/original_NC2016_1935_ela.jpg,NIST16/nist16_full
image/original_NC2016_1947.jpg,,0,1,image/original_NC2016_1947_ela.jpg,NIST16/nist16_full
image/original_NC2016_1951.jpg,,0,1,image/original_NC2016_1951_ela.jpg,NIST16/nist16_full
image/original_NC2016_1961.jpg,,0,1,image/original_NC2016_1961_ela.jpg,NIST16/nist16_full
image/original_NC2016_1975.jpg,,0,1,image/original_NC2016_1975_ela.jpg,NIST16/nist16_full
image/original_NC2016_1990.jpg,,0,1,image/original_NC2016_1990_ela.jpg,NIST16/nist16_full
image/original_NC2016_1993.jpg,,0,1,image/original_NC2016_1993_ela.jpg,NIST16/nist16_full
image/original_NC2016_1995.jpg,,0,1,image/original_NC2016_1995_ela.jpg,NIST16/nist16_full
image/original_NC2016_2019.jpg,,0,1,image/original_NC2016_2019_ela.jpg,NIST16/nist16_full
image/original_NC2016_2025.jpg,,0,1,image/original_NC2016_2025_ela.jpg,NIST16/nist16_full
image/original_NC2016_2038.jpg,,0,1,image/original_NC2016_2038_ela.jpg,NIST16/nist16_full
image/original_NC2016_2054.jpg,,0,1,image/original_NC2016_2054_ela.jpg,NIST16/nist16_full
image/original_NC2016_2072.jpg,,0,2,image/original_NC2016_2072_ela.jpg,NIST16/nist16_full
image/original_NC2016_2093.jpg,,0,2,image/original_NC2016_2093_ela.jpg,NIST16/nist16_full
image/original_NC2016_2103.jpg,,0,2,image/original_NC2016_2103_ela.jpg,NIST16/nist16_full
image/original_NC2016_2131.jpg,,0,2,image/original_NC2016_2131_ela.jpg,NIST16/nist16_full
image/original_NC2016_2136.jpg,,0,2,image/original_NC2016_2136_ela.jpg,NIST16/nist16_full
image/original_NC2016_2140.jpg,,0,2,image/original_NC2016_2140_ela.jpg,NIST16/nist16_full
image/original_NC2016_2143.jpg,,0,2,image/original_NC2016_2143_ela.jpg,NIST16/nist16_full
image/original_NC2016_2150.jpg,,0,2,image/original_NC2016_2150_ela.jpg,NIST16/nist16_full
image/original_NC2016_2151.jpg,,0,2,image/original_NC2016_2151_ela.jpg,NIST16/nist16_full
image/original_NC2016_2174.jpg,,0,2,image/original_NC2016_2174_ela.jpg,NIST16/nist16_full
image/original_NC2016_2195.jpg,,0,2,image/original_NC2016_2195_ela.jpg,NIST16/nist16_full
image/original_NC2016_2198.jpg,,0,2,image/original_NC2016_2198_ela.jpg,NIST16/nist16_full
image/original_NC2016_2205.jpg,,0,2,image/original_NC2016_2205_ela.jpg,NIST16/nist16_full
image/original_NC2016_2209.jpg,,0,2,image/original_NC2016_2209_ela.jpg,NIST16/nist16_full
image/original_NC2016_2210.jpg,,0,2,image/original_NC2016_2210_ela.jpg,NIST16/nist16_full
image/original_NC2016_2226.jpg,,0,2,image/original_NC2016_2226_ela.jpg,NIST16/nist16_full
image/original_NC2016_2242.jpg,,0,2,image/original_NC2016_2242_ela.jpg,NIST16/nist16_full
image/original_NC2016_2245.jpg,,0,2,image/original_NC2016_2245_ela.jpg,NIST16/nist16_full
image/original_NC2016_2252.jpg,,0,2,image/original_NC2016_2252_ela.jpg,NIST16/nist16_full
image/original_NC2016_2257.jpg,,0,2,image/original_NC2016_2257_ela.jpg,NIST16/nist16_full
image/original_NC2016_2263.jpg,,0,2,image/original_NC2016_2263_ela.jpg,NIST16/nist16_full
image/original_NC2016_2271.jpg,,0,2,image/original_NC2016_2271_ela.jpg,NIST16/nist16_full
image/original_NC2016_2284.jpg,,0,2,image/original_NC2016_2284_ela.jpg,NIST16/nist16_full
image/original_NC2016_2293.jpg,,0,2,image/original_NC2016_2293_ela.jpg,NIST16/nist16_full
image/original_NC2016_2311.jpg,,0,2,image/original_NC2016_2311_ela.jpg,NIST16/nist16_full
image/original_NC2016_2348.jpg,,0,2,image/original_NC2016_2348_ela.jpg,NIST16/nist16_full
image/original_NC2016_2351.jpg,,0,2,image/original_NC2016_2351_ela.jpg,NIST16/nist16_full
image/original_NC2016_2367.jpg,,0,2,image/original_NC2016_2367_ela.jpg,NIST16/nist16_full
image/original_NC2016_2411.jpg,,0,2,image/original_NC2016_2411_ela.jpg,NIST16/nist16_full
image/original_NC2016_2414.jpg,,0,2,image/original_NC2016_2414_ela.jpg,NIST16/nist16_full
image/original_NC2016_2419.jpg,,0,2,image/original_NC2016_2419_ela.jpg,NIST16/nist16_full
image/original_NC2016_2430.jpg,,0,2,image/original_NC2016_2430_ela.jpg,NIST16/nist16_full
image/original_NC2016_2445.jpg,,0,2,image/original_NC2016_2445_ela.jpg,NIST16/nist16_full
image/original_NC2016_2452.jpg,,0,2,image/original_NC2016_2452_ela.jpg,NIST16/nist16_full
image/original_NC2016_2472.jpg,,0,2,image/original_NC2016_2472_ela.jpg,NIST16/nist16_full
image/original_NC2016_2481.jpg,,0,2,image/original_NC2016_2481_ela.jpg,NIST16/nist16_full
image/original_NC2016_2488.jpg,,0,2,image/original_NC2016_2488_ela.jpg,NIST16/nist16_full
image/original_NC2016_2495.jpg,,0,2,image/original_NC2016_2495_ela.jpg,NIST16/nist16_full
image/original_NC2016_2505.jpg,,0,2,image/original_NC2016_2505_ela.jpg,NIST16/nist16_full
image/original_NC2016_2506.jpg,,0,2,image/original_NC2016_2506_ela.jpg,NIST16/nist16_full
image/original_NC2016_2510.jpg,,0,2,image/original_NC2016_2510_ela.jpg,NIST16/nist16_full
image/original_NC2016_2517.jpg,,0,2,image/original_NC2016_2517_ela.jpg,NIST16/nist16_full
image/original_NC2016_2519.jpg,,0,2,image/original_NC2016_2519_ela.jpg,NIST16/nist16_full
image/original_NC2016_2520.jpg,,0,2,image/original_NC2016_2520_ela.jpg,NIST16/nist16_full
image/original_NC2016_2529.jpg,,0,2,image/original_NC2016_2529_ela.jpg,NIST16/nist16_full
image/original_NC2016_2567.jpg,,0,2,image/original_NC2016_2567_ela.jpg,NIST16/nist16_full
image/original_NC2016_2568.jpg,,0,2,image/original_NC2016_2568_ela.jpg,NIST16/nist16_full
image/original_NC2016_2573.jpg,,0,2,image/original_NC2016_2573_ela.jpg,NIST16/nist16_full
image/original_NC2016_2583.jpg,,0,2,image/original_NC2016_2583_ela.jpg,NIST16/nist16_full
image/original_NC2016_2586.jpg,,0,2,image/original_NC2016_2586_ela.jpg,NIST16/nist16_full
image/original_NC2016_2597.jpg,,0,2,image/original_NC2016_2597_ela.jpg,NIST16/nist16_full
image/original_NC2016_2608.jpg,,0,2,image/original_NC2016_2608_ela.jpg,NIST16/nist16_full
image/original_NC2016_2617.jpg,,0,2,image/original_NC2016_2617_ela.jpg,NIST16/nist16_full
image/original_NC2016_2625.jpg,,0,2,image/original_NC2016_2625_ela.jpg,NIST16/nist16_full
image/original_NC2016_2663.jpg,,0,2,image/original_NC2016_2663_ela.jpg,NIST16/nist16_full
image/original_NC2016_2672.jpg,,0,2,image/original_NC2016_2672_ela.jpg,NIST16/nist16_full
image/original_NC2016_2675.jpg,,0,2,image/original_NC2016_2675_ela.jpg,NIST16/nist16_full
image/original_NC2016_2692.jpg,,0,2,image/original_NC2016_2692_ela.jpg,NIST16/nist16_full
image/original_NC2016_2694.jpg,,0,2,image/original_NC2016_2694_ela.jpg,NIST16/nist16_full
image/original_NC2016_2729.jpg,,0,2,image/original_NC2016_2729_ela.jpg,NIST16/nist16_full
image/original_NC2016_2735.jpg,,0,2,image/original_NC2016_2735_ela.jpg,NIST16/nist16_full
image/original_NC2016_2740.jpg,,0,2,image/original_NC2016_2740_ela.jpg,NIST16/nist16_full
image/original_NC2016_2745.jpg,,0,2,image/original_NC2016_2745_ela.jpg,NIST16/nist16_full
image/original_NC2016_2774.jpg,,0,2,image/original_NC2016_2774_ela.jpg,NIST16/nist16_full
image/original_NC2016_2776.jpg,,0,2,image/original_NC2016_2776_ela.jpg,NIST16/nist16_full
image/original_NC2016_2790.jpg,,0,2,image/original_NC2016_2790_ela.jpg,NIST16/nist16_full
image/original_NC2016_2805.jpg,,0,2,image/original_NC2016_2805_ela.jpg,NIST16/nist16_full
image/original_NC2016_2815.jpg,,0,2,image/original_NC2016_2815_ela.jpg,NIST16/nist16_full
image/original_NC2016_2827.jpg,,0,2,image/original_NC2016_2827_ela.jpg,NIST16/nist16_full
image/original_NC2016_2857.jpg,,0,2,image/original_NC2016_2857_ela.jpg,NIST16/nist16_full
image/original_NC2016_2875.jpg,,0,2,image/original_NC2016_2875_ela.jpg,NIST16/nist16_full
image/original_NC2016_2896.jpg,,0,2,image/original_NC2016_2896_ela.jpg,NIST16/nist16_full
image/original_NC2016_2903.jpg,,0,2,image/original_NC2016_2903_ela.jpg,NIST16/nist16_full
image/original_NC2016_2909.jpg,,0,2,image/original_NC2016_2909_ela.jpg,NIST16/nist16_full
image/original_NC2016_2939.jpg,,0,2,image/original_NC2016_2939_ela.jpg,NIST16/nist16_full
image/original_NC2016_2940.jpg,,0,2,image/original_NC2016_2940_ela.jpg,NIST16/nist16_full
image/original_NC2016_2947.jpg,,0,2,image/original_NC2016_2947_ela.jpg,NIST16/nist16_full
image/original_NC2016_2957.jpg,,0,2,image/original_NC2016_2957_ela.jpg,NIST16/nist16_full
image/original_NC2016_2978.jpg,,0,2,image/original_NC2016_2978_ela.jpg,NIST16/nist16_full
image/original_NC2016_2989.jpg,,0,2,image/original_NC2016_2989_ela.jpg,NIST16/nist16_full
image/original_NC2016_2999.jpg,,0,2,image/original_NC2016_2999_ela.jpg,NIST16/nist16_full
image/original_NC2016_3015.jpg,,0,2,image/original_NC2016_3015_ela.jpg,NIST16/nist16_full
image/original_NC2016_3016.jpg,,0,2,image/original_NC2016_3016_ela.jpg,NIST16/nist16_full
image/original_NC2016_3069.jpg,,0,2,image/original_NC2016_3069_ela.jpg,NIST16/nist16_full
image/original_NC2016_3072.jpg,,0,2,image/original_NC2016_3072_ela.jpg,NIST16/nist16_full
image/original_NC2016_3085.jpg,,0,2,image/original_NC2016_3085_ela.jpg,NIST16/nist16_full
image/original_NC2016_3088.jpg,,0,2,image/original_NC2016_3088_ela.jpg,NIST16/nist16_full
image/original_NC2016_3107.jpg,,0,2,image/original_NC2016_3107_ela.jpg,NIST16/nist16_full
image/original_NC2016_3144.jpg,,0,3,image/original_NC2016_3144_ela.jpg,NIST16/nist16_full
image/original_NC2016_3176.jpg,,0,3,image/original_NC2016_3176_ela.jpg,NIST16/nist16_full
image/original_NC2016_3177.jpg,,0,3,image/original_NC2016_3177_ela.jpg,NIST16/nist16_full
image/original_NC2016_3188.jpg,,0,3,image/original_NC2016_3188_ela.jpg,NIST16/nist16_full
image/original_NC2016_3198.jpg,,0,3,image/original_NC2016_3198_ela.jpg,NIST16/nist16_full
image/original_NC2016_3206.jpg,,0,3,image/original_NC2016_3206_ela.jpg,NIST16/nist16_full
image/original_NC2016_3219.jpg,,0,3,image/original_NC2016_3219_ela.jpg,NIST16/nist16_full
image/original_NC2016_3223.jpg,,0,3,image/original_NC2016_3223_ela.jpg,NIST16/nist16_full
image/original_NC2016_3244.jpg,,0,3,image/original_NC2016_3244_ela.jpg,NIST16/nist16_full
image/original_NC2016_3249.jpg,,0,3,image/original_NC2016_3249_ela.jpg,NIST16/nist16_full
image/original_NC2016_3259.jpg,,0,3,image/original_NC2016_3259_ela.jpg,NIST16/nist16_full
image/original_NC2016_3261.jpg,,0,3,image/original_NC2016_3261_ela.jpg,NIST16/nist16_full
image/original_NC2016_3268.jpg,,0,3,image/original_NC2016_3268_ela.jpg,NIST16/nist16_full
image/original_NC2016_3271.jpg,,0,3,image/original_NC2016_3271_ela.jpg,NIST16/nist16_full
image/original_NC2016_3272.jpg,,0,3,image/original_NC2016_3272_ela.jpg,NIST16/nist16_full
image/original_NC2016_3285.jpg,,0,3,image/original_NC2016_3285_ela.jpg,NIST16/nist16_full
image/original_NC2016_3291.jpg,,0,3,image/original_NC2016_3291_ela.jpg,NIST16/nist16_full
image/original_NC2016_3298.jpg,,0,3,image/original_NC2016_3298_ela.jpg,NIST16/nist16_full
image/original_NC2016_3305.jpg,,0,3,image/original_NC2016_3305_ela.jpg,NIST16/nist16_full
image/original_NC2016_3310.jpg,,0,3,image/original_NC2016_3310_ela.jpg,NIST16/nist16_full
image/original_NC2016_3331.jpg,,0,3,image/original_NC2016_3331_ela.jpg,NIST16/nist16_full
image/original_NC2016_3344.jpg,,0,3,image/original_NC2016_3344_ela.jpg,NIST16/nist16_full
image/original_NC2016_3354.jpg,,0,3,image/original_NC2016_3354_ela.jpg,NIST16/nist16_full
image/original_NC2016_3363.jpg,,0,3,image/original_NC2016_3363_ela.jpg,NIST16/nist16_full
image/original_NC2016_3380.jpg,,0,3,image/original_NC2016_3380_ela.jpg,NIST16/nist16_full
image/original_NC2016_3384.jpg,,0,3,image/original_NC2016_3384_ela.jpg,NIST16/nist16_full
image/original_NC2016_3391.jpg,,0,3,image/original_NC2016_3391_ela.jpg,NIST16/nist16_full
image/original_NC2016_3396.jpg,,0,3,image/original_NC2016_3396_ela.jpg,NIST16/nist16_full
image/original_NC2016_3404.jpg,,0,3,image/original_NC2016_3404_ela.jpg,NIST16/nist16_full
image/original_NC2016_3406.jpg,,0,3,image/original_NC2016_3406_ela.jpg,NIST16/nist16_full
image/original_NC2016_3407.jpg,,0,3,image/original_NC2016_3407_ela.jpg,NIST16/nist16_full
image/original_NC2016_3423.jpg,,0,3,image/original_NC2016_3423_ela.jpg,NIST16/nist16_full
image/original_NC2016_3426.jpg,,0,3,image/original_NC2016_3426_ela.jpg,NIST16/nist16_full
image/original_NC2016_3463.jpg,,0,3,image/original_NC2016_3463_ela.jpg,NIST16/nist16_full
image/original_NC2016_3473.jpg,,0,3,image/original_NC2016_3473_ela.jpg,NIST16/nist16_full
image/original_NC2016_3484.jpg,,0,3,image/original_NC2016_3484_ela.jpg,NIST16/nist16_full
image/original_NC2016_3492.jpg,,0,3,image/original_NC2016_3492_ela.jpg,NIST16/nist16_full
image/original_NC2016_3516.jpg,,0,3,image/original_NC2016_3516_ela.jpg,NIST16/nist16_full
image/original_NC2016_3526.jpg,,0,3,image/original_NC2016_3526_ela.jpg,NIST16/nist16_full
image/original_NC2016_3530.jpg,,0,3,image/original_NC2016_3530_ela.jpg,NIST16/nist16_full
image/original_NC2016_3585.jpg,,0,3,image/original_NC2016_3585_ela.jpg,NIST16/nist16_full
image/original_NC2016_3597.jpg,,0,3,image/original_NC2016_3597_ela.jpg,NIST16/nist16_full
image/original_NC2016_3600.jpg,,0,3,image/original_NC2016_3600_ela.jpg,NIST16/nist16_full
image/original_NC2016_3604.jpg,,0,3,image/original_NC2016_3604_ela.jpg,NIST16/nist16_full
image/original_NC2016_3610.jpg,,0,3,image/original_NC2016_3610_ela.jpg,NIST16/nist16_full
image/original_NC2016_3614.jpg,,0,3,image/original_NC2016_3614_ela.jpg,NIST16/nist16_full
image/original_NC2016_3625.jpg,,0,3,image/original_NC2016_3625_ela.jpg,NIST16/nist16_full
image/original_NC2016_3628.jpg,,0,3,image/original_NC2016_3628_ela.jpg,NIST16/nist16_full
image/original_NC2016_3631.jpg,,0,3,image/original_NC2016_3631_ela.jpg,NIST16/nist16_full
image/original_NC2016_3668.jpg,,0,3,image/original_NC2016_3668_ela.jpg,NIST16/nist16_full
image/original_NC2016_3679.jpg,,0,3,image/original_NC2016_3679_ela.jpg,NIST16/nist16_full
image/original_NC2016_3689.jpg,,0,3,image/original_NC2016_3689_ela.jpg,NIST16/nist16_full
image/original_NC2016_3690.jpg,,0,3,image/original_NC2016_3690_ela.jpg,NIST16/nist16_full
image/original_NC2016_3706.jpg,,0,3,image/original_NC2016_3706_ela.jpg,NIST16/nist16_full
image/original_NC2016_3716.jpg,,0,3,image/original_NC2016_3716_ela.jpg,NIST16/nist16_full
image/original_NC2016_3720.jpg,,0,3,image/original_NC2016_3720_ela.jpg,NIST16/nist16_full
image/original_NC2016_3733.jpg,,0,3,image/original_NC2016_3733_ela.jpg,NIST16/nist16_full
image/original_NC2016_3735.jpg,,0,3,image/original_NC2016_3735_ela.jpg,NIST16/nist16_full
image/original_NC2016_3755.jpg,,0,3,image/original_NC2016_3755_ela.jpg,NIST16/nist16_full
image/original_NC2016_3759.jpg,,0,3,image/original_NC2016_3759_ela.jpg,NIST16/nist16_full
image/original_NC2016_3761.jpg,,0,3,image/original_NC2016_3761_ela.jpg,NIST16/nist16_full
image/original_NC2016_3773.jpg,,0,3,image/original_NC2016_3773_ela.jpg,NIST16/nist16_full
image/original_NC2016_3774.jpg,,0,3,image/original_NC2016_3774_ela.jpg,NIST16/nist16_full
image/original_NC2016_3786.jpg,,0,3,image/original_NC2016_3786_ela.jpg,NIST16/nist16_full
image/original_NC2016_3796.jpg,,0,3,image/original_NC2016_3796_ela.jpg,NIST16/nist16_full
image/original_NC2016_3810.jpg,,0,3,image/original_NC2016_3810_ela.jpg,NIST16/nist16_full
image/original_NC2016_3815.jpg,,0,3,image/original_NC2016_3815_ela.jpg,NIST16/nist16_full
image/original_NC2016_3833.jpg,,0,3,image/original_NC2016_3833_ela.jpg,NIST16/nist16_full
image/original_NC2016_3836.jpg,,0,3,image/original_NC2016_3836_ela.jpg,NIST16/nist16_full
image/original_NC2016_3840.jpg,,0,3,image/original_NC2016_3840_ela.jpg,NIST16/nist16_full
